,idx,response
59,108,"UPDATED VERSION:

The Solomon Islands have been hit by a series of violent protests and riots that started on November 24, 2021. The protests began peacefully but soon turned violent, resulting in the burning down of buildings near the Solomon Islands Parliament Building in Honiara. The unrest has been linked to the political division over the island's relations with China and Taiwan, with Malaita province remaining a supporter of Taiwan, in opposition to the central government's stance on the issue.

Most of the protesters came from Malaita province, and the violence has predominantly affected the Chinatown suburb of Honiara. Schools and businesses were closed as police and government forces clashed with protesters. Mobs rampaged through the city, looting and setting alight shops, buildings, and warehouses. The Royal Solomon Islands Police Force reported just two arrests despite two police stations also being burned down. Australia has deployed its Federal Police and Defence Force personnel to support the Solomon Islands Police Force, in order to maintain order and protect vital infrastructure as per the Australia-Solomon Islands Bilateral Security Treaty. Papua New Guinea has also sent 34 peacekeepers to help stem the violence.

Prime Minister Manasseh Sogavare vowed to take action against the rioters and blamed ""foreign powers"" for the unrest in an interview with the Australian Broadcasting Corporation. The government of the People's Republic of China expressed its concern about the attacks and supported the Solomon Islands Government's attempt to quickly restore order and stability. The country's Deputy Director of Foreign Affairs, Zhao Lijian, emphasized the importance of the establishment of diplomatic relations between China and the Solomon Islands, stating that any attempt to undermine them would be futile.

The situation in the Solomon Islands remains unstable, and the region is under a nighttime curfew starting at 7:00 p.m. local time. The Australian Federal Police are attempting to restore order and protect the vital infrastructure of the island. Meanwhile, the political division over relations with China and Taiwan remains a key factor in the ongoing unrest."
60,109,"UPDATED VERSION:

The 2021–2022 European windstorm season marks the seventh instance of seasonal European windstorm naming in Europe. This season is unique as Greece, Israel, and Cyprus (Eastern Mediterranean Group) and Italy, Slovenia, Croatia, Montenegro, North Macedonia, and Malta (Central Mediterranean Group) have joined the seasonal naming scheme, naming storms affecting their areas. The Netherlands will also participate for the third time, joining the meteorological agencies of Ireland and the United Kingdom (Western Group), and collaborations between the Portuguese, Spanish, French, and Belgian meteorological agencies will continue, along with the addition of the Luxembourgish meteorological agency (South-western Group).  

The storm names for this season were released on September 1, 2021, and will include any storms that occur until August 31, 2022. Two main naming lists exist, one created by the national meteorological agencies of the Western Group (United Kingdom, Ireland, and the Netherlands) and another created by the equivalent agencies from France, Spain, Portugal, Belgium, and Luxembourg. Former Atlantic hurricanes will retain their names as assigned by the National Hurricane Center of the United States.

The Storm Naming Scheme also includes those systems of tropical origins. For instance, ex-Hurricane Lorenzo of 2019 made landfall in Ireland and the United Kingdom, and all tropical storms and hurricanes can be found on the National Hurricane Centre website. The naming scheme of European storm warnings is part of the ""Name our Storms"" project, which the Met Office and Met Éireann launched and called for a public suggestion for storm names in 2015. The first list of names for 2015–2016 through to 2017–2018 was created, which was common to both the United Kingdom and Ireland.

Multiple storms have occurred since the commencement of this season. Cyclone Apollo and Storm Blas caused major flooding and landslides in many countries in their pathway, such as the Mediterranean coast, Italy, Libya, and Algeria. Along with this, three people were killed in Algiers, six people in Eastern Sicily and the Balearic Islands, and two people in Germany and Poland. Many places lost power, and extensive damage and travel disruptions were witnessed.

Recently, Storm Arwen hit the British Isles, killing at least three people and causing widespread damage, extensive disruptions in Scotland and North East England, and leaving around 100,000 people without electricity. Red warnings for winds were also issued in North-Eastern parts of the UK, along with extensive orange and yellow warnings throughout Scotland, Northern Ireland, Wales, and most parts of England. Dangerous waves were also predicted, with disruptions to ferry services. On November 26, the Network Rail halted running trains north of Newcastle, and at 5 pm GMT, closed the rail lines north of Berwick-upon-Tweed, due to the alarming situation."
61,112,"UPDATED VERSION:

A tragic mass shooting at Oxford High School in the Detroit suburbs of Oxford Township, Michigan, occurred on November 30, 2021, resulting in the death of four students and injuries to seven others. The suspect has been identified as a 15-year-old sophomore student who is currently in custody. Prior to the shooting, there were reports of a possible mass shooting threat, including an act of vandalism where a deer head was thrown off the school roof. However, school officials investigated and found no evidence of a credible threat.

The shooting began around 12:55 p.m. EST, with the suspect using a SIG Sauer SP2022 semiautomatic handgun. The school quickly went into lockdown, and some students were evacuated to a nearby Meijer store. Police arrived at the scene after receiving around 100 911 calls and arrested the shooter without incident. Oakland County undersheriff Michael McCabe reported that the shooter ""gave up without any problems.""

Three students died as a result of the shooting, and seven others were injured, including a teacher. Two of the wounded were in surgery, with an unknown condition, while the other five were in stable condition. Authorities recovered a total of 15 to 20 shell casings from the school, indicating that the suspect had fired multiple rounds.

Following the shooting, President Joe Biden and Representative Elissa Slotkin both offered their condolences to the families affected. Michigan Governor Gretchen Whitmer stated in a press release that she was ""devastated"" by the incident and called gun violence a ""public health crisis."" The community gathered for a candlelight vigil in honor of the victims on December 1, 2021. The suspect has been charged with homicide and terrorism-related offenses."
62,114,"UPDATED VERSION:

The Semeru volcano in East Java, Indonesia erupted on December 4, resulting in one death and 41 injuries. The eruption occurred when a lava dome at the summit collapsed due to heavy precipitation, triggering a pyroclastic flow that descended the volcano's slopes. The eruption sent a plume of ash 40,000 feet (12,000 meters) into the air and affected six sub-districts in the Malang Regency and eight villages in the Lumajang Regency. The Gladak Perak Bridge was destroyed, blocking access to villages in the area, while power outages affected over 30,000 people. Lahars destroyed at least 30 homes in the Pronojiwo District, and heavy ashfall buried many village homes and vehicles. Some 300 families were evacuated.

Initial reports indicated that three people went missing when the Gladak Perak Bridge collapsed, but the number later increased to 10. One person was killed, and 41 others were injured, with many suffering burns caused by pyroclastic flows. The injured were treated at the Penanggal Health Center, and four of them were in serious condition and admitted to the intensive care unit. On December 5, a second death was confirmed at Dr. Haryoto Hospital due to severe burns. The death toll has since increased to 14, with many of the victims dead from burns.

Authorities have warned residents to stay at least 5 km away from the main summit crater to avoid large pyroclastic flows, while approaching the crater within 1 km is strictly prohibited. Volcanic activity and ashfall continue to be a concern in some villages, and residents are urged to evacuate. Rivers originating from Semeru are also transporting volcanic debris, and residents should avoid them.

As of December 5, over 5,200 people were affected, with 1,300 residents in Lumajang displaced. The BNPB provided meals, ready-to-eat packs, blankets, mattresses, masks, and refugee tents, as well as medical supplies, water, and instant food. The Yogyakarta International Airport, Adisumarmo International Airport, and Abdul Rachman Saleh Airport were unaffected by the eruption.

Indonesian President Joko Widodo visited the Lumajang Regency on December 5 to lead the BNPB in post-eruption recovery efforts, while the Governor of East Java relocated her office to aid in the evacuation process. Rescue operations for missing miners are set to begin once activity on the volcano decreases."
63,115,"UPDATED VERSION:

In a tragic incident on 4 December 2021, the Indian Army's Assam Rifles unit mistakenly opened fire on a group of miners returning home from work in Nagaland, India. Believing the miners to be militants, the soldiers killed 13 civilians, while a soldier and seven miners lost their lives in a subsequent confrontation with angry locals. The incident has sparked public outrage in Nagaland, with calls for the repeal of the Armed Forces Special Powers Act (AFSPA).

According to reports, the army had received intelligence regarding the movements of the National Socialist Council of Nagaland (Khaplang-Yung Aung) (NSCN (K-YA)) militants. However, instead of the militants, the army unit killed the innocent coal mine workers returning in a similarly described vehicle.

The Indian government has formed a Special Investigation Team (SIT) to probe the incident, and the Nagaland Police have registered a case against the 21 Para Special Forces. The National Human Rights Commission of India has sent notices to the Central and State governments regarding the incident.

Following the tragedy, protests were organized across Nagaland on 5 December 2021, with more than 200 people attacking and vandalizing the Assam Rifles army camp in Mon Town. Section 144 was imposed in Mon District, with restrictions on public assembly and movement, as well as the suspension of mobile internet and bulk SMS services.

The Eastern Nagaland People’s Organisation (ENPO), which represents six tribes, withdrew from the ongoing annual Hornbill Festival at Kisama near Kohima, while the Nagas hoisted black flags on all Morungs at the festival. The Konyaks decided to abstain from participating in the festival, followed by the rest of the Naga cultural troupes on 5 December. A two-minute silence was also observed in memory of the victims.

On 7 December, the Government of Nagaland announced that it would suspend all activities at the Hornbill Festival and seek the repeal of the Armed Forces Special Powers Act. The incident highlights the need for better training and intelligence, as well as the importance of addressing the concerns of local communities in the northeast of India."
64,119,"UPDATED VERSION:

The COVID-19 pandemic continues to ravage the United Kingdom, as the country recently reported its highest daily tally of new cases since the outbreak began, with 78,610 new infections reported in the past 24 hours. The virus first reached the UK in early 2020 and has since caused over 10.5 million confirmed cases and 165,721 deaths. The UK has the highest number of confirmed cases in Europe and the fourth highest worldwide, and the seventh highest death toll globally. The pandemic has severely impacted the UK's healthcare system, leading to long waiting lists for medical procedures and ambulances, and indirectly contributing to increases in deaths from other conditions. The pandemic has also had significant economic and social repercussions. Despite the UK's successful vaccine rollout, the arrival of new, more infectious variants such as Delta and Omicron has led to ongoing waves of infection and mortality. The UK government continues to implement measures such as travel restrictions, mask mandates, and vaccine requirements to try to mitigate the pandemic's impact."
65,122,"The by-election for the House of Commons constituency of North Shropshire took place on December 16, 2021, following the resignation of Conservative MP Owen Paterson on November 4, 2021, triggering the by-election. In a major upset, the Liberal Democrats candidate, Helen Morgan, won the election with a 34.1% swing, defeating the Conservative Party, which has held the seat since the constituency's creation. The swing was the 7th largest in United Kingdom by-election history. North Shropshire is the third-largest constituency by area in the West Midlands region and contains five small towns: Wem, Whitchurch, Ellesmere, Oswestry, and Market Drayton. Sixty percent of constituents who turned out voted to leave the European Union in the 2016 EU referendum."
66,124,"UPDATED VERSION:

A tragic boat accident off the northeast coast of Madagascar on 20 December 2021 has left a total of 85 people dead, as 24 more bodies were recovered three days after the incident. The accident involved the sinking of a wooden cargo ship named the Francia, which had illegally taken on 130 passengers for a journey from Antanambe to Soanierana Ivongo, despite not being registered as an official port. The cause of the sinking was a hole in the vessel's hull that caused the engine room to flood, leaving it vulnerable to wave action. The tragic loss of life has led to an investigation by the Madagascan government and condolences from President Andry Rajoelina for those affected by the incident, some of whom had to be buried outside of the small graveyard in Soanierana-Ivongo due to the high death toll. A separate helicopter carrying police minister Serge Gellé to the site of the shipwreck crashed, with Gellé surviving and finally being rescued after a twelve-hour overnight swim to safety. Meanwhile, Madagascan authorities and maritime agencies have been deployed to assist in the search for survivors and missing persons, as well as investigating the cause of the incident."
67,126,"UPDATED VERSION:

The COVID-19 pandemic in South Australia continues as the state reports a record 744 new cases within the last 24 hours, bringing the total number of confirmed cases to 4,324. The state government had implemented economic stimulus measures in March 2020 and declared a public health emergency days later. Major emergency status was declared the following week, giving police the power to enforce self-isolation rules, and state borders were closed a few days later. Since then, restrictions have been lifted and reintroduced several times, with the most recent being a seven-day lockdown in July 2021 due to a cluster of Delta variant cases linked to Modbury Hospital. In November 2021, the state opened its borders to the rest of the country, including New South Wales, Victoria, and the ACT, after hitting 80% vaccination coverage for those aged 16 and older. The state recorded its first cases of community transmission in December 2021, including cases of the Omicron variant. Many events, including the Adelaide Beer and Barbeque Festival and the Tour Down Under, have been canceled over the past two years due to the pandemic."
68,127,"UPDATED VERSION:

Severe flooding caused by record rainfall in the northeastern Brazilian state of Bahia has resulted in the deaths of 18 people, according to recent reports. The flooding began on December 24, 2021, and over 280 people were injured, while more than 35,000 were displaced. Bahia's governor, Rui Costa, described the disaster as ""the worst that has ever occurred in the history of Bahia"" in a tweet. The state has declared a state of emergency across 72 municipalities, and the capital city of Salvador has received over 250 millimetres (9.8 inches) of rainfall, five times the historic average. 

On December 26, the Brazilian federal government, along with other state governments, coordinated a joint rescue operation for victims of the floods. Two dams, in Itambe and Jussiape, respectively, collapsed between December 25 and 26. This flooding follows earlier devastation in Southern Bahia caused by Subtropical Storm Ubá earlier in the month."
69,131,"UPDATED VERSION:

Iran's cyberwarfare capabilities continue to make headlines as suspected Iranian hackers recently hacked the website of Israel's Jerusalem Post newspaper. The hackers reportedly replaced the website's content with a threat directed at the Shimon Peres Negev Nuclear Research Center, along with a reference to Qasem Soleimani, who had been assassinated two years prior in Iraq. This latest incident adds to Iran's reputation as ""one of the most active players in the international cyber arena,"" according to a report by the Institute for National Security Studies. Iran's Cyber Defense Command is known to be one of the country's key military strategies, with a digital fortress developed to engage attackers and prevent cyber-attacks. Though Iran has been accused of its own cyber-attacks against the United States, Israel, and Persian Gulf Arab countries, the government denies these allegations. The conflict between Iran and the United States has been called ""history's first known cyber-war,"" and the country has been considered an emerging military power in the cyber space."
70,134,"UPDATED VERSION:

A devastating fire erupted on January 9, 2022, in a 19-story apartment building in New York City's Belmont neighborhood claiming 17 lives and injuring 44 others. The incident is now considered one of the worst fires in modern times in the city. Authorities continue to investigate the cause of the blaze which resulted in several critical injuries among the survivors. The tragic event has led to many questions about the safety of high-rise residential buildings and the effectiveness of fire safety measures in the urban environment."
71,135,"UPDATED VERSION:

The ongoing Russo-Ukrainian crisis, which started in late October 2021, has seen escalating tensions between Russia and Ukraine, drawing attention from the United States, NATO, the European Union, and the Commonwealth of Independent States. The crisis began as a result of the first combat use of the Ukrainian Bayraktar TB2 UAV against DPR formations in late October/early November. This was accompanied by reported violations of the ceasefire regime and repeated attempts by the Ukrainian military to muffle the signal of its drones used for monitoring. In November 2021, Russia was accused of pulling troops near Ukraine's borders by the Western media, which Russian officials denied, stating that Ukraine was planning aggressive actions against Donbass. Against this backdrop, Ukraine has intensified its diplomatic efforts with various international leaders, including the head of the European Council and the U.S. Secretary of Defense. Talks between the U.S.-Russia and NATO-Russia are also scheduled to take place in January 2022. 

In more recent news, Ukrainian authorities revealed that an alleged Russian intelligence agent had been arrested for attempting to recruit others to launch attacks in the port city of Odessa. The situation between Russia and Ukraine remains a source of international concern, especially as reports of military buildups near the border continue."
72,136,"UPDATE:

The Russo-Ukrainian crisis that began in late October 2021 continues to escalate, with talks between NATO and Russia reaching a breaking point. The crisis has caused international tension involving the United States, the European Union, and the Commonwealth of Independent States, with Poland warning of the possibility of war. The military confrontation and international crisis between Russia and Ukraine began with the first combat use of the Ukrainian Bayraktar TB2 UAV against the DPR formations. The situation has been aggravated by violations of the ceasefire regime, movements of military equipment, and muffled signals from UAVs used to monitor the terrain. 

Recent developments include the formation of a consolidated rapid response unit of 600 fighters in the UK for transfer to Ukraine, and the arrest of an alleged Russian military intelligence agent in Odessa by the Ukrainian government. Ukraine has intensified its diplomatic efforts, holding talks with the heads of the European Council and the US Secretary of Defense. 

Harsh statements from Kyiv and Moscow continue to be heard amidst a deadlock on all existing negotiating platforms. Russia continues to accuse Ukraine of provocative actions in the conflict zone, while Ukraine warns of a large-scale escalation from Russia. The situation remains threatening, with major elements of the Russian army being repositioned closer to the Ukrainian border and the potential for further military buildups. 

The latest warning from Poland regarding the possibility of war highlights the gravity of the situation and the urgent need for all parties to engage in constructive dialogue to find a peaceful resolution to the crisis. Talks between NATO and Russia must continue, and diplomatic efforts must be intensified to prevent a catastrophic escalation of the conflict."
73,139,"UPDATED VERSION:

The Australian Open, the first Grand Slam of the year, is set to take place at Melbourne Park from 17-30 January 2022. The tournament, which will be the 110th edition, is part of the 2022 ATP Tour and the 2022 WTA Tour calendars under the Grand Slam category, and will feature both men's and women's singles and doubles draws, as well as mixed doubles events. In addition, there will be singles and doubles events for both boys and girls, which are part of the Grade A category of tournaments. The junior competitions will return after a year of absence. Meanwhile, there are also singles, doubles, and quad events for men's and women's wheelchair tennis players as part of the NEC tour under the Grand Slam category.

The tournament will be played on hard courts and take place across a series of 25 courts, including the four main show courts of Rod Laver Arena, John Cain Arena, Margaret Court Arena, and 1573 Arena. 2022 will mark the debut of Kia Arena, which will now make five main tennis arenas.

The Australian Open total prize money for 2022 has increased by 4.5% to A$75,000,000 – the highest in the tournament's history. A series of tables for each of the competitions has been released, showing the ranking points offered for each event.

In the lead-up to the tournament, there has been a vaccination and visa controversy involving defending champion Novak Djokovic. After being granted a medical exemption from mandatory COVID-19 vaccination by Tennis Australia and the health department of the state of Victoria, Djokovic was detained by the Australian Border Force upon arriving in Australia on 5 January 2022, as his visa did not meet the country's entry requirements for unvaccinated travellers.

Despite requesting an injunction against deportation in order to appeal the visa refusal, the Minister for Immigration and Citizenship, Alex Hawke, used his ministerial powers under the Migration Act 1958 to cancel Djokovic's visa on ""health and good order grounds"". Djokovic was detained in a detention hotel pending the outcome of the appeal, but on 10 January, the Federal Circuit and Family Court ruled in favour of Djokovic, ordered his release from detention, and directed the federal government to pay his legal expenses. The reason for the ruling was that when Djokovic was in immigration holding before his visa was cancelled, Australian officials reneged on an agreement to give Djokovic sufficient time to contact his lawyers and tennis authorities before his official interview, leading the Australian government to concede that they treated Djokovic unreasonably.

More than two dozen players and staff members had applied for a medical exemption, and a handful of applications had been granted. Among those, two people with the same type of visa and exemption as Djokovic had reportedly been allowed into the country. Player Renata Voráčová, who was one of those granted an exemption, was allowed into the country and participated in a warm-up tournament, but she was subsequently detained in the same hotel as Djokovic and deported on 8 January 2022. A tennis official with an exemption was also allowed entry but left the country voluntarily.

The decision to grant an unvaccinated athlete entry while many Australians remain stranded overseas due to the pandemic, in order to participate in an event that spectators cannot attend unless fully vaccinated, has been met with negative public opinion in Australia."
74,140,"UPDATED VERSION:

A hostage situation occurred on January 15, 2022, when an armed man claiming to be the brother of Pakistani Al-Qaeda suspect Aafia Siddiqui took multiple congregants hostage at Congregation Beth Israel Synagogue in Colleyville, Texas. The synagogue is a Reform Judaism congregation led by Rabbi Charlie Cytron-Walker. The assailant entered the building around 10:41 a.m. by posing as a homeless man in need of shelter. Reports of the hostage situation came in around 11:30 a.m., and police and the Federal Bureau of Investigation quickly responded. The situation lasted for over 12 hours, during which the assailant demanded the release of Aafia Siddiqui as part of his negotiation demands. However, law enforcement officials did not identify the assailant as Siddiqui's brother. 

The hostage-taker and four hostages, including the synagogue's rabbi, were in the middle of a bar mitzvah when the incident occurred. During the incident, one congregant who was livestreaming the services heard the assailant using anti-Israel epithets. Negotiations between the assailant and authorities continued for hours. At some point after 5:00 p.m., one of the hostages was released and declared not to be in need of medical attention. It was also reported that several gunshots and a loud bang were heard around 9:21 p.m. Later, the assailant was shot and killed by the police.

The incident drew national attention, prompting the attention of the White House, Israeli Prime Minister Naftali Bennett, and Alternate Prime Minister of Israel Yair Lapid. Aafia Siddiqui's attorney stated that she was not involved in the situation and strongly condemned the hostage-taking, urging the assailant to release all hostages and turn himself in.

After more than 12 hours under siege, all four hostages were freed alive and safe, and Texas Governor Greg Abbott announced the end of the crisis through his Twitter account. The investigation into the incident is ongoing, and further information has yet to be released."
75,141,"UPDATED VERSION:

A massive eruption of the Hunga Tonga volcano in Tonga on January 15, 2022, caused a series of tsunamis across the Pacific Ocean, affecting several countries. The initial eruption occurred on December 20, 2021, after being relatively dormant since 2014, and the volcanic activity increased over time. On January 14, 2022, a large eruption sent clouds of ash 20 kilometers (12 miles) into the atmosphere, and a significantly larger eruption occurred the following day at approximately 17:00. The eruption caused significant seismic activity, sending tsunamis in Tonga, Fiji, Samoa, Vanuatu, New Zealand, Australia, Japan, the United States, Canada, Chile, and Ecuador.

The tsunami caused damage and casualties in several places. In Lambayeque, Peru, two people were killed by a small tsunami. Some islands in Vanuatu observed ""destructive"" tsunami waves of 1–2.5 meters (3 ft 3 in – 8 ft 2 in), and some areas in the Philippines were put on a tsunami watch. Coastal evacuations were issued in 14 of the 16 regions in Chile, and strong currents were reported in Half Moon Bay, California. Australia's Bureau of Meteorology issued marine and land warnings, and Japan's Meteorological Agency issued a tsunami warning, along with evacuation orders in several prefectures.

The eruption ejected a large amount of volcanic material into the stratosphere, and a scientist from the University of Auckland described it as a one-in-1000-year event. Little information is available on the extent of damage and casualties due to communication issues. Tongan geologists near the volcano observed explosions and a 5-kilometer (3.1 miles) wide ash column. Atata, a small island off the capital city, was reportedly submerged, and rescue operations are underway. There are reports of residents in Tonga struggling to breathe as a result of the ash. The Tonga government has not confirmed any casualties from the eruption and tsunami.

New Zealand's Prime Minister Jacinda Ardern said officials in the Ministry of Foreign Affairs are discussing the provision of aid to Tonga, and rescue operations are underway at Atata Island. The Mineral Resources Department in Fiji issued advisories to people living around the coastal areas to stay away from the shores, and evacuations were made on the Lau Islands after wave activity was observed in the sea. Samoa issued a tsunami advisory, and the PTWC issued a warning for American Samoa. The National Tsunami Warning Center issued a tsunami advisory along the West Coast of the United States and British Columbia, Canada, while Hawaii issued a tsunami advisory for the entire state. Beaches were closed, and coastal residents were requested to move to higher grounds."
76,144,"UPDATED VERSION:

A large-scale attack by ISIL militants on the Al-Sina'a prison in the northern Syrian city of Al-Hasakah has resulted in the freeing of prisoners and ongoing clashes that have claimed the lives of 67 people. The attack, which is the largest committed by ISIL since the loss of its last key Syrian territory in 2019, began on January 20th with a car bomb targeting the prison and ground fighters opening fire with heavy weapons. The ensuing prison riot allowed inmates to obtain weapons from the armoury and led to a full-blown attack on prison staff. Several prisoners managed to escape and the prison was subsequently occupied by armed inmates. The clashes continued into January 21st, by which time the ISIL fighters had spread to the Al-Zouhour area of Al-Hasakah city and solidified their control of the prison. In response, the International Coalition dispatched military aircraft to support Kurdish forces who were fighting on the ground. SDF forces have since announced that they were able to track down and arrest 89 of the escaped prisoners. Reports indicate that the electricity supply to parts of the city has been cut off due to the ongoing clashes between ISIL and Kurdish forces. The situation remains tense as both sides continue to battle for control of the prison and surrounding areas."
77,145,"UPDATED VERSION:

Singapore, the world's most-vaccinated country against COVID-19, has announced the extension of the vaccine booster dose to young people aged 12-17 from March 14 onwards. According to the Ministry of Health, the booster shots will be given to those who have completed their initial two-dose vaccination at least six months ago. This move aims to further protect young people against the virus as Singapore prepares for the reopening of schools and reduces restrictions. The country's vaccination campaign began on December 30, 2020, and has reached more than 88% of the total population and 91% of eligible people, with vaccines such as Pfizer-BioNTech, Moderna, and CoronaVac. Singapore, meanwhile, recognizes all WHO-approved COVID-19 vaccines, and since August 2021, the Immigration and Checkpoints Authority has issued a tamper-proof vaccination sticker that can serve as proof of vaccination for those who have been vaccinated under WHO's Emergency Use Listing."
78,148,"UPDATED VERSION:

Militants from the Baluch Liberation Front attacked a security post belonging to the Pakistani military in Dasht, Kech District of Balochistan, killing ten soldiers and injuring three others on January 25, 2022. The attack resulted in a few hours of crossfire that left several militants dead, and they also seized weapons from the security post. Law enforcement agencies caught three militants who are responsible for the attack, and one militant was killed in the operation. Gohram Baloch, spokesperson of the banned Balochistan Liberation Front (BLF), claimed responsibility for the incident."
79,150,"UPDATED VERSION:

Heavy rainfall in Ecuador from January 31 to February 1, 2022, resulted in devastating landslides, floods, and mudflows. The latest reports indicate that the landslides in Quito alone caused at least 23 fatalities and left 47 injured. In addition, nine people are still missing. Search and rescue operations are ongoing in the affected areas, with authorities urging residents to stay vigilant and take necessary safety precautions. Ecuador has declared a state of emergency in its six provinces, with President Guillermo Lasso promising government aid to the affected communities."
80,152,"UPDATED VERSION:

Guinea-Bissau faced a coup attempt on February 1, 2022, resulting in multiple fatalities, according to President Umaro Sissoco Embalo. The president spoke to AFP news agency and stated that ""many"" members of the security forces had died during the ""failed attack against democracy,"" adding that the situation is now ""under control."" The coup attempt provoked condemnation from both the African Union and the Economic Community of West African States (ECOWAS). ECOWAS issued a statement calling for peace and urging the military to maintain a republican posture, stressing that it holds the military responsible for President Embalo's physical integrity and that of his government members."
81,153,"UPDATED VERSION:

On 2 February 2022, a mass stabbing conducted by CODECO militiamen took place at Plaine Savo, a camp for internally displaced people located in Djugu territory, Ituri Province, in the northeast of the Democratic Republic of the Congo. The attack resulted in the death of over 60 civilians. The camp hosts around 4,000 people, and the victims of the attack were among the residents."
82,156,"UPDATED VERSION:

For centuries, Iceland has been a hub for whaling, but the country has now decided to end the controversial practice. The country's only two whaling companies have recently announced that they will no longer hunt whales, with one of them having already stopped in 2020. The decision comes as the price for whale meat has been declining in recent years, making it increasingly difficult for the companies to stay afloat financially. Although Iceland has been one of a few countries that formally object to the International Whaling Commission's moratorium on whaling, the country has been facing mounting international pressure to end the practice. Additionally, the country's growing whale watching tourism industry has been a lucrative source of income and has been operating in tension with the whaling industry. With this recent announcement, the country is expected to fully phase out whaling by 2024."
83,158,"UPDATED VERSION:

The ongoing jihadist insurgency in Burkina Faso has taken a deadly turn again as four civilians were killed during a clash between French troops and Ansar ul Islam, a militant group. The battle also resulted in ten militants being neutralized, with support from an attack helicopter. The insurgency started in 2015 as an offshoot of the Maghreb insurgency and has since claimed over 1,300 civilian lives, with thousands more displaced. Both government forces and the insurgent groups have been accused of committing human rights abuses, including summary executions and massacres of civilians. Schools have also been targeted by the rebels, with an estimated 300,000 children deprived of access to education. Despite recent successes by government forces, the situation remains dire, with the UNHCR estimating that six in ten displaced people in the Sahel"
84,163,"UPDATED VERSION:

In a recent development, Canada has withdrawn its military advisors from Ukraine and transferred them to an undisclosed location within Europe. Additionally, the nation has moved its diplomatic staff to Lviv, putting a halt to all operations at its embassy in Kyiv. This change comes as tensions between Ukraine and Russia escalate, with the Russian military buildup near the Ukrainian border raising concerns of a potential invasion.

Operation Unifier, the Canadian military's training mission in Ukraine, has been in operation since 2015. With the recent relocation of military advisors, it's unclear what impact this will have on the operation moving forward. The mission formed part of the Multinational Joint Commission, involving nations like the US, UK, Canada, Sweden, Poland, Lithuania, and Denmark aimed at military reform in Ukraine. 

Before the relocation, the Canadian contribution to Operation Unifier's training efforts was provided by about 200 soldiers, rotating every six months, and increased to 260 in January 2022, and now has the increased complement of another 60. As of November 2018, over 10,000 Ukrainian soldiers received training through Operation Unifier. 

Members of the Ukrainian diaspora in Canada have positively welcomed Canada's efforts towards reforming Ukraine's military as part of Operation Unifier. In 2018, the Band of the Ceremonial Guard performed a Ukrainian military march known as ""Shchob shabli ne braly, shchob Kuli mynaly"" (Щоб шаблі не брали, щоб кулі минали) in front of Ukrainian members during a daily guard mounting ceremony on Parliament Hill. 

The Canadian government has not commented on the reasons or duration of this relocation but has stated its commitment to supporting Ukraine's sovereignty and territorial integrity."
85,165,"UPDATED VERSION:

The Rule of Law Conditionality Regulation, a regulation of the European Union and Euratom aimed at linking disbursements from the European Union's budget to adherence to rule of law standards, has seen a major development. The European Court of Justice has dismissed Hungary and Poland's legal challenges against the regulation, confirming that it is in compliance with the treaties of the European Union. This decision will now allow the European Commission to suspend funds from the EU budget to member states that violate the principles of the rule of law enshrined in article 2 of the Treaty on European Union. The regulation could therefore prove to be a valuable tool in addressing democratic backsliding in Hungary and Poland, which has been a major concern for the European Union since the 2010s. The European Parliament has already called on the Commission to avoid any further delays in its application of the regulation and to keep the Parliament regularly informed."
86,166,"UPDATED VERSION:

The fight against terrorism in Australia involves the designation of terrorist organisations by the government, with a list first established under the Security Legislation Amendment (Terrorism) Act 2002. The Attorney-General's Department maintains the list, and organisations may be designated as terrorist through court prosecution or by regulation under Division 102 of the Criminal Code Act 1995. As of November 2021, there are 29 foreign organisations on the list, including Atomwaffen Division, Tahrir al-Sham, and the Guardians of Religion Organization. The entirety of Hamas, including its political wing, has also been designated as a terrorist organisation in Australia. Anti-terrorism financing laws in Australia prohibit the financing of terrorism and mandate monitoring of financial transactions involving terrorist organisations by the Australian Transaction Reports and Analysis Centre (AUSTRAC). Prosecution of terrorism offences falls to the Australian Federal Police, State police forces, and Commonwealth Director of Public Prosecutions."
