,idx,response
57,103,"UPDATED VERSION:

Tonga recently held elections on November 18, 2021, to elect 17 of the 26 seats to the Legislative Assembly of Tonga. The previous general elections in 2017 saw a landslide victory for the Democratic Party of the Friendly Islands, resulting in the re-election of ʻAkilisi Pōhiva as Prime Minister. However, in September 2019, Pōhiva passed away, and Pohiva Tuʻiʻonetoa succeeded him with the support of the nobles, independent MPs, and former members of the DPFI.

In December 2020, the Democratic Party leader, Semisi Sika, submitted a motion of no-confidence in Prime Minister Tuʻiʻonetoa. This was backed by Deputy Prime Minister Sione Vuna Fa'otusia, who later resigned from Cabinet as a result. Despite this, the Legislative Assembly rejected the no-confidence motion of 13-9 on January 12, 2021.

The legislative assembly of Tonga consists of up to 30 members, of which 17 are directly elected by first-past-the-post voting. The Cabinet formed by the Prime Minister may include up to four members not elected to the Assembly, who then automatically become members of the legislature.

Parliament was dissolved on September 16, and 75 candidates, including 12 women, registered to contest the election. One candidate withdrew, while another passed away, leaving a total of 73 candidates. The election was held despite a week-long lockdown in response to a new COVID-19 case.

With the results of the election still to be announced, the people of Tonga are eagerly awaiting their new government."
58,106,"UPDATED VERSION:

A tragic bus accident in Western Bulgaria has left 46 Macedonian tourists dead and seven others injured. The bus, which was carrying the tourists who were returning from Istanbul, crashed and caught fire near Bosnek in the Pernik Province of Bulgaria on November 23 at around 2:00 AM local time. The cause of the accident is not yet clear, and authorities are still investigating the incident. Our thoughts and condolences go out to the families and loved ones of those affected by this terrible tragedy."
59,108,"UPDATED VERSION:

The Solomon Islands have been experiencing ongoing civil unrest since November 24, 2021, with protests and riots taking place. The underlying issues stem from the central government's withdrawal of recognition of Taiwan and establishing relations with the mainland People's Republic of China, while Malaita Province continues to be supported by Taiwan and the United States. Protests began peacefully but turned violent, with buildings being burnt down and businesses being closed. Rioters targeted Honiara's Chinatown and clashed with police. Most protesters were from Malaita province. Following a request from the Solomon Islands government under the Australia-Solomon Islands Bilateral Security Treaty, Australian Federal Police and Defence Force personnel were deployed to help maintain order and protect vital infrastructure. Papua New Guinea also sent peacekeepers. Rioting continues in the Chinatown suburb, and a nighttime curfew has been imposed since November 27, 2021. The government of the People's Republic of China has expressed support for the Solomon Islands government's attempts to restore order quickly. The Australian government has taken no position on the internal issues of the Solomon Islands."
60,109,"The 2021-2022 European windstorm season includes multiple storms named by meteorological agencies across Europe. The Netherlands, Ireland, and the United Kingdom (Western Group) are participating for the third season, while Greece, Israel, and Cyprus (Eastern Mediterranean group) and Italy, Slovenia, Croatia, Montenegro, North Macedonia, and Malta (Central Mediterranean Group) are naming storms for the first time. The French, Spanish, Portuguese, Belgian, and Luxembourgish meteorological agencies are also collaborating. The storm names were released on September 1, 2021, with storms occurring until August 31, 2022, included in this season. Former Atlantic hurricanes retain their names from the National Hurricane Center of the United States, and tropical storms can also be included.

Storms have caused significant damage and disrupted travel throughout Europe. Cyclone Apollo caused severe flooding and fatalities in Tunisia, Algeria, Malta, and Italy in November 2021. Storm Ballos and Blas also caused significant wind and rainfall, resulting in flooding and landslides. Additionally, three people were killed in Poland, and four were killed between Germany and the United Kingdom. The latest storm, Storm Arwen, hit the United Kingdom causing widespread damage and travel disruptions, with three people killed and 100,000 people losing power."
61,112,"UPDATED VERSION:

A tragic incident unfolded on November 30, 2021, when a gunman opened fire on students at Oxford High School, located in Oxford Township, Michigan. The shooting left four students dead, seven others injured, and one teacher wounded. Reports suggest that the alleged shooter is a 15-year-old sophomore student who is in custody. 

Prior to the shooting, a parent whose child had stayed home from school claimed that threats of a mass shooting had already been made against Oxford High School. The school administration had previously investigated rumors of a threat following an act of vandalism, but found no evidence to support the suspicion.

The shooter reportedly used a semiautomatic handgun during the attack, which prompted the school to go into lockdown. Some students were evacuated to a nearby Meijer store. The police arrived at the scene at around 12:55 p.m. EST, following approximately 100 calls to 911. The alleged shooter was arrested without harm, with the Oakland County undersheriff commenting that the gunman ""gave up without any problems.""

The aftermath of the shooting saw two of the injured people undergoing surgery, and the remaining six in stable condition. The police recovered a 9mm SIG Sauer SP2022 semiautomatic handgun from the suspect, whose father had reportedly purchased the gun four days before the shooting. Based on recovered shell casings, authorities estimate that the shooter fired around 15 to 20 shots.

Following the unfortunate incident, President Joe Biden, Representative Elissa Slotkin, and Governor Gretchen Whitmer expressed their condolences and offered their support to the families and community affected by the tragedy. Gun violence remains a persisting issue in the US, and this recent attack is yet another reminder of the need for effective measures to prevent such catastrophic incidents in the future."
62,114,"UPDATED VERSION:

The Semeru volcano in East Java, Indonesia erupted on December 4, resulting in one fatality and 41 injuries. The eruption, which began at 14:50 local time, caused a lava dome at the summit crater to collapse due to intense precipitation, triggering a pyroclastic flow that traveled down the slopes of the volcano. The eruption sent a cloud of volcanic ash 40,000 feet (12,000 m) into the air, affecting villages in the Malang and Lumajang Regencies, causing destruction of the Gladak Perak Bridge, power interruptions and blackouts, and burying village homes and vehicles under ash. An estimated 300 families were evacuated, with some residents taking refuge in schools and village halls. 

The Indonesian Ministry of Health reported that all of the injured suffered burns caused by pyroclastic flows, with four burn victims taken to the intensive care unit for their serious injuries. The head of the Indonesian National Board for Disaster Management (BNPB) warned of increased volcanic activity and the presence of pyroclastic flows in the volcano, urging residents to keep a distance of at least 5 km away from the main summit crater and prohibiting individuals from approaching 1 km or closer to the crater. 

Local authorities have also warned residents to keep clear from rivers originating from Semeru as they are transporting volcanic debris. The BNPB provided aid packages, including meals ready-to-eat packs, blankets, mattresses, masks, and refugee tents to assist the displaced residents, and operations at airports were not affected. Indonesian President Joko Widodo and Governor of East Java Khofifah Indar Parawansa aided in the post-eruption recovery efforts."
63,115,"UPDATED VERSION:

A group of miners returning home from work in Nagaland, India, were mistakenly shot by soldiers of the Assam Rifles on December 4, 2021. The soldiers had believed the miners to be militants, resulting in the deaths of thirteen miners and one soldier. After the incident, angry locals confronted the soldiers, resulting in a subsequent clash that killed seven more miners and one soldier. The incident sparked public outrage and protests across the state, with many calls to repeal and revoke the Armed Forces Special Powers Act (AFSPA). The Eastern Nagaland People’s Organisation (ENPO), which represents six tribes, withdrew from the Hornbill Festival and hoisted black flags at all its Morungs. The Nagas also abstained its cultural troupe from participating in the festival, and a two minutes silence was observed to mourn the death of the civilians. Many also organized candlelight marches and a six-hour shutdown was called by Naga Students' Federation. A Special Investigation Team (SIT) was formed to investigate the incident, while the National Human Rights Commission of India sent notices to the Central and the State governments. On December 7, the Government of Nagaland announced it would suspend all activities at the Hornbill Festival and seek to repeal the Armed Forces Special Powers Act."
64,119,"UPDATED VERSION:

The COVID-19 pandemic in the United Kingdom continues to surge, with the country reporting a record 78,610 new cases of COVID-19 in the past 24 hours. This comes as the highly transmissible Omicron variant drives a further increase in cases. Since the virus reached the UK in late January 2020, there have been 10,523,316 confirmed cases, the most in Europe and fourth highest number worldwide, and 165,721 deaths among people who had recently tested positive. The UK has the world's 7th highest death toll and 28th highest death rate by population. The pandemic has had a severe impact on the UK's economy, caused major disruptions to education, had far-reaching impacts on society, and led to the largest fall in life expectancy in England since records began in 1981. In addition, research suggests over 1 million people in the UK have had Long COVID, with the majority reporting substantial impacts on day-to-day life. Despite the challenges, the UK's vaccination programme was the first to start in December 2020 and was, in early 2021, one of the fastest in the world. By mid-February, 15 million vaccine doses had been given to predominantly those most vulnerable to the virus. Six months later, more than 75% of adults in the UK were fully vaccinated against COVID-19. However, as the Omicron variant continues to spread, scientists from the London School of Hygiene and Tropical Medicine predict that it could cause from 25,000 to 75,000 deaths in England over the five months to April unless there are more stringent restrictions."
65,122,"The Conservative Party has lost control of the North Shropshire constituency in the House of Commons for the first time since its creation, with the Liberal Democrats' candidate Helen Morgan winning the seat. The by-election was called following the resignation of Conservative MP Owen Paterson in the aftermath of a standards investigation. The election saw a large swing, with Morgan winning by 34.1%. The victory marks a significant upset for the Conservative Party, which has held the seat since its creation."
66,124,"UPDATED VERSION:

A tragic boat accident off the coast of Analanjirofo, Madagascar, has resulted in the death toll rising to 85. The incident occurred on 20 December 2021 when a cargo ship, the Francia, sank due to a hole in the hull that flooded the engine room and left the vessel vulnerable to wave action. The ship was carrying 130 passengers illegally, in addition to crew members. Rescue efforts by the Madagascan navy and maritime agency brought around 50 survivors to safety, while recovery crews have now found 85 bodies and are still searching for three missing persons.

On 21 December, a helicopter carrying the Madagascan police minister, Serge Gellé, and Chief Warrant Officer Jimmy Laitsara to the shipwreck site crashed, killing one passenger, but both men survived after reaching the shore. Meanwhile, a separate helicopter carrying the prime minister and minister of national defence reached the location to assist with rescue and recovery efforts.

The Madagascan president, Andry Rajoelina, paid tribute to the victims of the accident and expressed condolences to their families. However, the graveyard of Soanierana-Ivongo was too small to accommodate all the bodies, resulting in some being sent to nearby villages for burial. An investigation into the sinking of the Francia is ongoing."
67,126,"UPDATED VERSION:

The COVID-19 pandemic continues to affect South Australia as the state reports a record 744 new cases in the past 24 hours, bringing the total number of confirmed cases to 4,324. The state government had announced economic stimulus measures worth A$350 million in March 2020, followed by a public health emergency declaration and major emergency announcement in the same month. Borders were closed, gatherings prohibited and restrictions were put in place for a few months until the situation improved. The state budget was later doubled to address the economic impact of COVID-19. The government also established mass vaccination hubs in April 2021, and trials of sniffer dogs to detect infections at the Adelaide Airport started in mid-June. However, the state had to reintroduce several restrictions and lockdowns due to waves of outbreaks, including a 7-day lockdown in July 2021 following the emergence of a Delta variant cluster linked to Modbury Hospital. Though the state had eased most of the restrictions after achieving a high vaccination rate and opening borders to the rest of the country in November 2021, it detected the Omicron variant in two travellers from New South Wales and Victoria in December 2021. As a result, several restrictions were reinstated, exposure sites were listed and the rules for travellers entering the state were revised. Several events such as the Royal Adelaide Show, the Tour Down Under bicycle race, AVCon and Riverland Field Day were cancelled in response to the pandemic. Overall, the state continues to respond to the ongoing challenges and impacts of COVID-19."
68,127,"UPDATED VERSION:

Recent heavy rainfall in the northeastern Brazilian state of Bahia has caused severe flooding, resulting in the death of at least 18 individuals. As of 26 December 2021, more than 35,000 people have been displaced and 280 injured due to the floods. This has been dubbed the worst disaster ever occurred in the history of Bahia by Rui Costa, the Governor of Bahia. A state of emergency has been declared in 72 municipalities of Bahia. The capital of the state, Salvador, has received over 250 millimeters (9.8 inches) of rain in December alone which is five times the historic average. The Bahia state government and Brazilian federal government, along with cooperation from other state governments, have launched a joint rescue operation to assist the affected victims. Two dams in Jussiape and Itambe have collapsed due to the floods. 

Earlier in the month, the southern parts of Bahia experienced flooding caused by Subtropical Storm Ubá. As of now, the situation remains critical in the state, and authorities have urged people to take necessary precautions to stay safe."
69,131,"UPDATED VERSION:

Iran's cyberwarfare capabilities continue to be a significant concern to international security, as evidenced by the recent hacking of Jerusalem Post's website by suspected Iranian hackers. Despite being both a victim and aggressor of cyberwarfare, Iran is considered an emerging military power in the field. The country's Cyber Defense Command has been operating since 2010, developing a digital fortress as part of its national information network to foil and engage attackers. Iran's cyberwarfare capabilities were highlighted in a 2021 report by a cybersecurity company, which revealed that the country operates two surveillance operations in cyberspace, targeting over 1,000 dissidents.

Iran's involvement in cyber attacks against other countries has also been extensively documented. From the cyber attack on its nuclear facility in Natanz in 2010, to accusations by western analysts of its own cyber-attacks against the United States, Israel, and Persian Gulf Arab countries, Iran's cyberwarfare capabilities continue to pose a threat to international security. In 2013, a Revolutionary Guards general boasted that Iran had the 4th biggest cyber power among the world's cyber armies.

The Iranian government has consistently denied involvement in cyber attacks against other countries, including specific allegations of their involvement in hacking American banks in 2012. Nevertheless, experts have called the conflict between Iran and the United States ""history's first known cyber-war.""

In addition to cyber attacks against other countries, the Iranian government has also been accused of engaging in propaganda campaigns through fake social media accounts. In May 2020, Reuters reported that Iranian state-run media had targeted hundreds of fake social media accounts to covertly spread pro-Iranian messaging, online since at least 2011.

The recent hacking of Jerusalem Post's website by suspected Iranian hackers highlights the continued threat posed by Iran's cyberwarfare capabilities."
70,134,"UPDATED VERSION:

On January 9, 2022, a devastating fire broke out at a 19-story apartment building in the Belmont neighborhood of the Bronx, resulting in the loss of 17 lives and leaving 44 others injured. This tragic incident is expected to be one of the worst fires in modern times in New York City. Emergency personnel were quick to respond to the scene, but the blaze had already spread extensively throughout the building, causing significant damage to the structure. Investigations into the cause of the fire are currently ongoing, and officials are urging residents to prioritize fire safety measures in their homes. Our thoughts are with the families and loved ones of those affected by this heartbreaking event."
71,135,"UPDATED VERSION:

The Russo-Ukrainian crisis of 2021-22 remains an ongoing military confrontation and international crisis that has seen a recent development in the form of the arrest of an alleged Russian intelligence agent by Ukrainian authorities. The military escalation between Russia and Ukraine began in late October 2021, following the first combat use of the Ukrainian Bayraktar TB2 UAV against the DPR formations. The situation has caused international concern and involves the United States, NATO, the European Union, and the Commonwealth of Independent States.

On January 16, 2022, Russia announced that it would hold talks with NATO in Brussels two days later, following bilateral talks with the US in Geneva. Meanwhile, on January 21, the head of the Main Intelligence Directorate of the Ministry of Defense of Ukraine, Kyrylo Budanov, reported that Russia had allegedly concentrated over 92,000 troops and Iskander short-range ballistic missile systems near the Ukrainian borders. Budanov said that Russia was behind protests against COVID-19 vaccinations and other protest rallies in Ukraine as preparation for a large-scale military invasion. According to Budanov, active actions are expected in late January - early February 2022.

In the most recent development, Ukrainian authorities arrested an alleged Russian intelligence agent who they claim attempted to recruit others to launch attacks in the port city of Odessa. The arrest underscores the continued tensions and security concerns in the region. Both Kyiv and Moscow accuse each other of aggressive actions and no contacts within existing negotiating platforms have been made. The situation remains tense with significant military activity and diplomatic efforts on both sides."
72,136,"UPDATED VERSION:

The ongoing Russo-Ukrainian crisis, which began in late October 2021, has reached a critical point as talks between NATO and Russia have hit a breaking point. The crisis has caused international tension, involving not only Russia and Ukraine but also the United States, NATO, the European Union, and the Commonwealth of Independent States. The escalation of tensions initially came about due to the first combat use of the Ukrainian Bayraktar TB2 UAV against the DPR formations in late October, coupled with reports of Russian troops massing near the Ukrainian border. The situation has since deteriorated, with both sides continuing to accuse each other of aggressive actions.

On 10 January 2022, Russia and the US held bilateral talks in Geneva to discuss concerns about their respective military activity and to confront rising tensions over Ukraine. The talks, called the Strategic Stability Dialogue, were led by Russian Deputy Foreign Minister Sergey Ryabkov and US Deputy Secretary of State Wendy Sherman. However, talks between NATO and Russia over the situation in and around Ukraine broke down, with Poland warning that there may be a possibility of war.

Meanwhile, Ukraine has intensified diplomatic efforts to address the crisis. Ukrainian President Volodymyr Zelensky has held talks with the head of the European Council and Ukrainian Foreign Minister Dmytro Kuleba has held talks in Brussels. The new head of the Defense Ministry, Oleksii Rezikov, has also gone to Washington to meet with US Secretary of Defense Lloyd Austin. The UK has reportedly formed a consolidated rapid response unit of about 600 fighters for transfer to Ukraine.

However, the situation on the ground remains tense, with both sides continuing to accuse each other of aggressive actions. Russia has accused Ukraine of escalating tensions in Donbas and using weapons prohibited by the Minsk Package of Measures, while Ukraine has accused Russia of massing troops and allegedly preparing for a large-scale military invasion. The situation remains deadlocked on all existing negotiating platforms, with no contacts within the Normandy Format and negotiations in the Trilateral Contact Group reduced to discussing whether Russia is a party to the conflict.

In December 2021, Janes analysis concluded that major elements of the Russian 41st Army and the 1st Guards Tank Army had been repositioned to the west, reinforcing the Russian 20th Guards and 8th Guards armies already positioned closer to the Ukrainian border. Additional Russian forces were reported to have moved into Crimea, reinforcing Russian naval and ground units already deployed there. This has heightened concerns that the current crisis could escalate into a full-blown military confrontation. 

As tensions continue to rise, the international community is calling on both sides to show restraint, with NATO Secretary General Jens Stoltenberg calling on the West to send Russia ""a clear signal calling for reducing tension, avoiding any escalation in and around Ukraine."""
73,139,"UPDATED VERSION:

The 2022 Australian Open tennis tournament is set to take place at Melbourne Park, Melbourne, Victoria, Australia, from 17–30 January 2022. The 110th edition of the tournament will be part of the 2022 ATP Tour and the 2022 WTA Tour calendars in the Grand Slam category. It will consist of men's and women's singles and doubles draws, mixed doubles events, junior competitions, and wheelchair events. 

Last year's winners Novak Djokovic and Naomi Osaka are the defending champions in Men's Singles and Women's Singles, respectively. However, Novak Djokovic's participation in the tournament has been uncertain. Djokovic had been granted a medical exemption from mandatory COVID-19 vaccination by Tennis Australia, but upon arriving in Australia on 5 January 2022, he was detained by the Australian Border Force as his visa did not meet the country's entry requirements for unvaccinated travellers. Djokovic's lawyers requested an injunction against deportation, which allowed Djokovic to remain confined in a detention hotel pending the outcome of the appeal.

On 10 January 2022, the Federal Circuit and Family Court ruled in Djokovic's favour, ordered his release from detention, and directed the federal government to pay his legal expenses. The reason for the ruling was that Australian officials reneged on an agreement to give Djokovic sufficient time to contact his lawyers and tennis authorities before his official interview, leading the Australian government to concede that they treated Djokovic unreasonably. However, the Minister for Immigration and Citizenship, Alex Hawke, cancelled Djokovic's visa on ""health and good order grounds.""

Apart from Djokovic's visa controversy, the tournament will be held across a series of 25 courts, including the four main show courts of Rod Laver Arena, John Cain Arena, Margaret Court Arena, and 1573 Arena. The total prize money for 2022 increased by 4.5% to a tournament record A$75,000,000. Tennis fans and followers can also watch the games online through multiple sports streaming platforms."
74,140,"UPDATED VERSION:

On January 15, 2022, an armed man claiming to be the brother of Pakistani Al-Qaeda suspect Aafia Siddiqui entered Congregation Beth Israel Synagogue, a Jewish synagogue in Colleyville, Texas and took several congregation members hostage during a bar mitzvah service. The assailant was later identified as Malik Faisal Akram. He demanded the release of Aafia Siddiqui, who is currently serving a prison sentence in the US for terrorism-related offences. Negotiations ensued, during which the assailant allowed the congregation members to call their loved ones to let them know that they were safe.

After more than 12 hours of negotiations, law enforcement officials heard gunshots and made the decision to enter the building, where they found the assailant dead. It was later revealed that he had been shot by police. All four hostages were successfully rescued unharmed. 

The White House closely monitored the situation, and Israeli leaders expressed their support for the congregation members and their condemnation of the hostage-taking. Aafia Siddiqui's current legal representative also condemned the incident, stating that she had no involvement with the hostage crisis.

Congregation Beth Israel is a Reform Judaism synagogue located in Colleyville, Texas, and was opened in 1999 with 25 families and a religious school with 75 children. The synagogue's Rabbi is Charlie Cytron-Walker, who was one of the hostages taken during the incident. 

The incident has since sparked debates around gun control laws in the United States, which have become a contentious topic in recent years. Law enforcement officials are still investigating the situation to determine how the assailant was able to obtain his weapon and plan the operation."
75,141,"UPDATED VERSION:

On 15 January 2022, a volcanic eruption on Hunga Tonga island in Tonga caused tsunamis that affected several countries across the Pacific Ocean, including Fiji, American Samoa, New Zealand, Australia, Chile, and Ecuador. The eruption followed an initial eruption on 20 December 2021 that caused ash clouds in the stratosphere and led to advisory notices to airlines. The 15 January eruption caused a 5.8 magnitude earthquake and a 1.2-meter tsunami in Tonga. Reports of damage and casualties are still emerging due to communication issues, but Atata Island near Nukuʻalofa was submerged, and two people were killed by a small tsunami in Lambayeque, Peru. Rescue operations are underway in Tonga, and New Zealand's Prime Minister Jacinda Ardern has expressed concern and discussed providing aid to Tonga. 

Tsunami warnings were issued across Oceania, Asia, and the Americas, and several countries reported minor tsunami activity. In Fiji, the tidal gauge recorded a wave measuring 20 centimeters. A tsunami measuring 0.61 meters was recorded in American Samoa, and waves up to 0.8 meters were recorded in Hanalei, Hawaii. The tsunami caused flooding in Mahinepua Bay in New Zealand, but there were no casualties reported. On the coast of Peru, the above-mentioned small tsunami caused damage and injuries, but no further details have been provided yet. In Chile, waves up to 2 meters struck the coastline, damaging piers, carrying boats, and hitting beaches. Several warnings and evacuation orders were issued, and the Chilean National Office for Emergency advised people to sustain on their emergency supplies and aid. 

The eruption of Hunga Tonga also ejected a large amount of volcanic material into the stratosphere, creating a potential temporary climate effect. Reports suggest the eruption was a one-in-1000-year event, and little information is available on the extent of damage and casualties from Tonga. Scientists and officials continue to monitor the situation and provide assistance to those affected."
76,144,"UPDATED VERSION:

On January 20, 2022, ISIL militants carried out a large-scale attack on Al-Sina'a prison in the city of Al-Hasakah, aiming to free arrested fighters of the Islamic State. The attack, which involved a car bomb and heavy weapons fire, triggered a prison riot in which prisoners obtained weapons from the armoury and attacked prison staff. Several prisoners managed to escape and the prison was subsequently occupied by armed prisoners.

Over the next day, clashes between ISIL militants and Kurdish forces continued as ISIL fighters spread to the Al-Zouhour area of Al-Hasakah city and solidified control of the prison. The International Coalition dispatched military aircraft to support Kurdish forces, and 89 of the escaped prisoners were tracked down and arrested by SDF forces.

The clash led to the death of 67 people as per the latest reports. The SOHR reported that clashes continued between ISIL and Kurdish forces over control of the prison and its surrounding areas. Al-Hasakah city also saw power cuts in several areas due to the ongoing clashes. This is the largest attack committed by the Islamic State since it lost its last key Syrian territory in 2019."
77,145,"UPDATED VERSION:

Singapore's Ministry of Health has recently announced the extension of COVID-19 vaccine booster doses, which will now include children and teenagers in the age group of 12-17. From March 14, eligible individuals in this age group who have completed their primary vaccination regimen with an mRNA vaccine, namely Pfizer-BioNTech or Moderna, will be able to register for a booster dose. This comes as a new measure taken by the Singaporean Government to further strengthen the immunity levels against the virus and combat the spread of new variants.

Singapore had already begun administering booster shots for senior citizens above the age of 60 from September 14, followed by those above 50 from October 4 and individuals above 30 from October 9. The booster shots are available for the eligible population who have completed their second dose before six months. From November 24, the eligible population who completed their second dose before five months were also allowed to receive booster shots of all age groups. On December 10, the use of booster shots was extended to individuals above 18 years of age starting from December 14.

Singapore has been leading the way in its COVID-19 vaccination drive, with over 88% of its total population and more than 91% of its eligible population having completed their vaccination regimen. The government had invested more than SGD 1 billion to secure advanced purchase agreements with vaccine candidates such as Pfizer-BioNTech, Moderna, and CoronaVac. 

The Expert Committee on COVID-19 Vaccination, appointed by the Singapore government in October 2020, had advised and assessed the efficacy and safety of COVID-19 vaccines for use in Singapore. In December 2020, the Pfizer-BioNTech vaccine was authorized for use, and on February 3, 2021, Moderna's vaccine was approved for use. The government approved Sinovac's vaccine for use in private healthcare settings in June 2021. From December 10, 2021, the Pfizer-BioNTech vaccine will also be available for children aged 5 to 11 years. 

Singapore has also been recognizing all COVID-19 vaccines listed under the Emergency Use Listing (EUL) by the World Health Organization (WHO) from August 10, 2021. This means that all individuals inoculated with a WHO-approved vaccine are considered fully vaccinated and entitled to vaccination-differentiated safe management measures and travel concessions. Moreover, the Immigration and Checkpoints Authority (ICA) will also issue a tamper-proof vaccination sticker that is to be pasted onto travel documents and can serve as proof of vaccination for travelers who have received a COVID-19 vaccine under the EUL and present a valid English-language certificate. Furthermore, on September 24, 2021, Singapore and Malaysia also announced the mutual recognition of vaccination certificates to facilitate travel between the two countries."
78,148,"UPDATED VERSION:

An insurgent attack in Kech District, Balochistan, Pakistan has resulted in the death of ten Pakistan Army soldiers. The separatist group, Baluch Liberation Front, has claimed responsibility for the violent attack. The militants stormed a security post in a remote area of Dasht and engaged in a clash with security personnel that lasted for a few hours. The militants also seized weapons from the security post during the attack. The Pakistani law enforcement agencies have confirmed that one militant was killed and several others were injured in the attack. In addition to this, three militants were arrested by the law enforcement agencies during a search operation in the area surrounding the security post. No other group has claimed responsibility for the attack on the security post. The army has initiated a clearance operation to curb further insurgent activities in the region."
79,150,"UPDATED VERSION:

Heavy rainfall in Ecuador between January 31 — February 1, 2022, triggered landslides, floods, and mudflows, causing widespread devastation. The most affected area was Quito, where at least 23 people lost their lives, and 47 were injured. The landslides also left nine people missing. The authorities have been carrying out search and rescue operations and providing aid to the affected communities. Ecuador has been experiencing severe weather conditions in recent years, which have caused multiple natural disasters, displacing thousands of people and damaging infrastructure. The government has been implementing measures to address the impacts of climate change and prevent future disasters."
80,152,"UPDATE:

On February 1, 2022, a failed attempt at a coup d'état took place in Guinea-Bissau. President Umaro Sissoco Embalo reported that many members of the security forces were killed in the attack against democracy. While the situation was reported to be ""under control,"" the African Union and the Economic Community of West African States (ECOWAS) both condemned the coup attempt. In a statement, ECOWAS urged the military to return to their barracks and maintain a ""republican posture."" The attempted coup underscores the fragility of Guinea-Bissau's political situation, which has been marked by a history of coups and political instability."
81,153,"UPDATED VERSION:

A mass stabbing at a camp for internally displaced people in Djugu, Ituri, Democratic Republic of the Congo has resulted in the death of over 60 people at the hands of CODECO militiamen. The incident took place on 2 February 2022 in Plaine Savo, a camp in the northeast region of the country where around 4,000 people live. The victims were identified as civilians, who were attacked during the early hours of the morning by CODECO insurgents. This incident marks yet another brutal episode of violence in the ongoing conflict in Ituri Province."
82,156,"UPDATED VERSION:

Iceland, a country with a long history of whaling, has announced that it will end the practice by 2024. The decision was made due to the decreasing price of whale meat, as well as ongoing pressure from animal rights groups and changing attitudes towards the industry. Iceland has been one of the few countries that still maintain a whaling fleet and formally object to a moratorium established by the International Whaling Commission in 1986. One company had focused on hunting fin whales for export to Japan, while the only other one hunted minke whales for domestic consumption until 2020. In 2018, Icelandic whalers were accused of slaughtering a blue whale, which is an endangered species. Since 2019, whaling has been temporarily paused due to coronavirus restrictions, competition from subsidized Japanese whaling, and increasing domestic whale watching tourism. The decision to end whaling in Iceland has been welcomed by animal rights groups and supporters of sustainable tourism."
83,158,"Amid the continuing insurgency in Burkina Faso, four civilians lost their lives in a battle between French troops and Ansar ul Islam, one of several Islamist extremist groups active in the country. Ten militants were also reported to have died in the clash, which was supported by an attack helicopter. Attacks by such groups have risen sharply in recent years, with more than 1,300 civilians losing their lives and 860,000 being displaced in 2019. Both government forces and militants have been accused of human rights abuses during the conflict, which has also resulted in significant disruption to education and other aspects of daily life."
84,163,"UPDATED VERSION:

Operation Unifier, the Canadian Armed Forces' mission to assist the security and military capabilities of Ukraine, has undergone significant changes as of recent. In response to growing tensions and conflict in Ukraine, Canada has withdrawn its military advisors from the country and relocated them to an undisclosed destination in Europe. Additionally, it has suspended all operations at its embassy in Kyiv and moved its diplomatic staff to Lviv.

Operation Unifier began in the wake of separatist movements in the Donetsk and Luhansk regions of Ukraine after the 2014 Ukrainian revolution and pro-Russian unrest, as part of the Multinational Joint Commission with the United States, United Kingdom, Sweden, Poland, Lithuania and Denmark aimed at reforming Ukraine's military.

The operation has included training provided by about 200 Canadian soldiers, rotating every six months, with a small Swedish contingent also operating within the framework. Since its inception, over 10,000 Ukrainian soldiers have been trained under Operation Unifier.

However, following recent developments in Ukraine, Canada has made significant changes to its involvement. The diplomatic staff has been moved to Lviv and all embassy operations in Kyiv have been suspended. Additionally, Canada has withdrawn its military advisors from Ukraine and relocated them to an undisclosed location in Europe.

The changes come as tensions continue to rise in Ukraine, with conflict escalating in recent months. Despite the changes to Canada's involvement, the broader mission of Operation Unifier remains to help develop the region, maintain security, democracy, and stability, and provide humanitarian aid. The operation has been extended until March 2025, with an increase in staff bringing the complement to 260."
85,165,"UPDATE:

The Rule of Law Conditionality Regulation, a regulation of the European Union and Euratom, has been confirmed by the European Court of Justice to be in compliance with the treaties of the European Union. The court dismissed Hungary and Poland's challenges against the regulation, which will now allow the European Commission to suspend funds from the EU budget to member states that have rule of law issues likely to affect the management of EU funds. This regulation was proposed by the European Commission in May 2018 to address democratic backsliding in Hungary and Poland, and after trilogue meetings, a legislative draft was published on 5 November 2020. The regulation was adopted by the Council on 14 December 2020 and by the European Parliament on 16 December 2020, and it provides for the Commission to propose measures against a member state that violates the principles of the rule of law. These measures include the suspension of payments or commitments, and a prohibition on entering into new legal commitments. Despite the adoption of the regulation, there have been disputes regarding its implementation, with the European Council's declaratory statements adopted on 10 and 11 December 2020 calling for the Commission to await the outcome of legal challenges before implementing it. The European Parliament adopted a resolution on 25 March 2021, urging the Commission to avoid any further delay in the application of the regulation and threatened legal action against the Commission if it did not provide information on ongoing investigations into breaches of the principles of the rule of law. On 10 June 2021, the European Parliament adopted another resolution calling on the Commission to fulfil its obligations under the regulation within two weeks and notifying the Commission that it would start preparations for legal action against the Commission for failure to act. The Commission rejected the ultimatum on 23 August 2021 with a five-page letter. Despite these disputes, the confirmation of the regulation by the European Court of Justice will allow the European Commission to take measures against member states that violate the principles of the rule of law."
