,idx,response
55,98,"UPDATED VERSION:

Israel's highly successful COVID-19 vaccination programme, known as ""Give a Shoulder"" (Hebrew: לתת כתף), has achieved another milestone as the country's pandemic advisory board approves the usage of the Pfizer-BioNTech COVID-19 vaccine for children between the ages of 5 and 11. The programme began on December 19, 2020, and has been lauded for its success, with over 60% of the eligible population receiving at least one dose of the vaccine and a world-leading 60% receiving two doses. Israel's health authorities have been praised for their coordinated efforts, using databases of personal information for citizens, to vaccinate a large proportion of the population in a short timeframe. 

The success of the programme has been attributed to several factors, such as the younger age demographic of Israel's population and the centralized nature of the government system that allowed for quick delivery and distribution of vaccines. The government also secured agreements with companies working on vaccine development, such as Moderna. Early in the programme, Israel provided Pfizer with medical information about its citizens as part of a deal to receive a supply of COVID-19 vaccines from the company. 

The initial campaign for vaccinations focused on the elderly and patient groups with a higher risk of severe illness in the case of infection, such as those with preexisting conditions and healthcare employees. As the vaccination drive progressed, Israel introduced a ""green pass"" certificate of vaccination, which allowed immunized residents to access certain locations like gyms, hotels, and theaters. The green pass indicated that the holder was protected against COVID-19, either by vaccination or previous infection. 

However, Israel faced distribution issues early on, including scheduling appointments, interpreting eligibility rules that led to supply problems, and inadequate distribution in less populated villages and Arab-Israeli communities. The government also had to tackle a moderate amount of vaccine hesitancy in its general population, particularly among young adults and religious/cultural minority groups. The challenges were addressed via messaging, incentives, extensions to the initial vaccine delivery system, and other measures. 

Despite these issues, Israel's vaccination drive has been successful, with the country having one of the highest per capita vaccination rates globally. The government's approval for vaccinating young children is another significant achievement in their fight against COVID-19."
56,100,"UPDATED VERSION:

Merseyside Police have declared the explosion that occurred on 14 November 2021, outside the Liverpool Women's Hospital in Liverpool, England, as a terrorist incident. Information has emerged that David Perry, the taxi driver who was injured in the explosion, had shown an incredible presence of mind and bravery by locking the bomber inside the vehicle when he noticed that the passenger was wearing an explosive device. The passenger was killed in the explosion, and he was later identified as a man of Middle Eastern origin who was not known to MI5. It was believed that he constructed the improvised explosive device himself. 

After the terrorist attack, the hospital was placed under lockdown, and roads were closed. Military Logistics and the Bomb Squad were also deployed to the area. The police made three arrests under the Terrorism Act and later announced that they were a direct response to the attack. The UK terror threat level was raised from substantial to severe following the incident.

The investigation into the attack is ongoing, and MI5 has joined the investigation in a support role for the local police. The police have not yet determined the motive of the bomber, but one theory is that he intended to walk to the cathedral and detonate his device as the congregation left. The timing of the incident, which occurred on Remembrance Sunday, with the associated minute’s silence usually observed at 11 am, has raised questions about whether there was a connection between the two events.

The incident has received international attention, with news outlets such as CNN, The New York Times, and the Washington Post covering the news. Prime Minister Boris Johnson congratulated David Perry for his bravery, while the shadow Health Secretary Jonathan Ashworth apologized for ignoring Perry's bravery when expressing condolences to the family of the deceased man. Meanwhile, Mayor Joanne Anderson praised Perry for his quick thinking during the attack. 

The police are urging anyone with information about the attack to come forward to help with the investigations."
57,103,"UPDATED VERSION:

Tonga held general elections on November 18th, 2021, to elect 17 of 26 seats to the Legislative Assembly. The previous election in 2017 resulted in a landslide victory for the Democratic Party of the Friendly Islands, and 'Akilisi Pohiva was re-elected as Prime Minister. In September 2019, Pohiva passed away, and Pohiva Tuʻiʻonetoa was elected as the new Prime Minister.

However, in December 2020, Democratic party leader Semisi Sika proposed a motion of no-confidence in Prime Minister Tuʻiʻonetoa. The motion was approved by Deputy Prime Minister Sione Vuna Fa'otusia, who subsequently resigned from Cabinet. Nevertheless, the Legislative Assembly rejected the motion 13-9 on January 12th, 2021.

The Legislative Assembly of Tonga has a total of 30 members, with 17 directly elected through first-past-the-post voting from single-member constituencies. Tongatapu has ten constituencies, Vavaʻu three, Haʻapai two, and ʻEua and Niuatoputapu/Niuafoʻou one each. The Cabinet formed by a Prime Minister may include up to four members not elected to the Assembly, who become members of the legislature.

The campaign for the recent election saw 75 candidates, including 12 women, register to contest. However, one candidate withdrew, and another passed away, leaving a total of 73 candidates. Despite a week-long lockdown due to a COVID-19 case, the election was not delayed. The Tongans went to the polls voting for their new representatives to form the new government."
58,106,"UPDATED VERSION:

A tragic bus accident occurred on November 23 at around 2:00 am local time in Western Bulgaria, resulting in the deaths of 46 Macedonian tourists and seven others left injured. The bus was transporting the group back from Istanbul when it crashed and caught fire near Bosnek, located in the Pernik Province of Bulgaria. The incident took place on a motorway and is a devastating loss for those impacted by this tragedy."
59,108,"The 2021 Solomon Islands unrest has escalated over the past few days, with rioting and violent protests reported in the country's capital, Honiara. The civil unrest began on 24 November 2021 and has continued to escalate, causing widespread disruption to schools and businesses across the region. Australian Prime Minister Scott Morrison announced that Australian Federal Police would take control of the city to support the Solomon Islands Police Force in maintaining law and order, following a request by Prime Minister Manasseh Sogavare under the Australia-Solomon Islands Bilateral Security Treaty. A nighttime curfew was implemented for 7:00 p.m. local time to curb further violence. The protests have been primarily driven by frustration over the government's decision to switch its diplomatic recognition from Taiwan to China, which has created tensions between the central government and Malaita Province, where Taiwan still has support. Despite warnings from Prime Minister Sogavare, the riots and looting continue in the Chinatown district of Honiara. The situation is being closely monitored, both domestically and internationally, with concerns over potential impacts on regional stability."
60,109,"UPDATED VERSION:

The 2021–2022 European windstorm season has seen several powerful storms hit the continent, causing significant damage and loss of life. Three people were killed in the United Kingdom as Storm Arwen hit the British Isles, causing widespread damage and travel disruptions in Scotland and North East England, with 100,000 people losing power. The storm was named by the Met Office on 25 November 2021. 

Earlier in November, the remnants of Atlantic Tropical Storm Wanda were absorbed into the cold front of a mid-latitude storm, called ""Stephane"" by the Free University of Berlin (FUB), moving towards the United Kingdom and Ireland. On 9 November, Stephane affected the Northern European Countries and caused heavy snowfall and rainfall. 

In September, a storm named ""Tim"" by the FUB caused the death of two people in Germany and Poland. While in November, a storm called ""Volker"" by FUB moved across Poland, killing one and injuring two. One person remains missing. 

The storm season is the seventh instance of seasonal European windstorm naming in Europe, and several countries are participating for the first time. Greece, Israel, and Cyprus are naming storms which affect their areas for the first time, while Italy, Slovenia, Croatia, Montenegro, North Macedonia, and Malta are also participating in the Central Mediterranean Group. Additionally, former Atlantic hurricanes will retain their names as assigned by the National Hurricane Center of the United States."
61,112,"UPDATED VERSION:

On November 30, 2021, a 15-year-old sophomore student opened fire at Oxford High School in Oxford Township, Michigan killing four students and injuring seven others. The suspect used a 9mm semi-automatic handgun for the shooting. The incident prompted a lockdown and some students were evacuated to a nearby store. Police received around 100 911 calls and apprehended the shooter unharmed. The suspect's father had purchased the gun four days prior to the shooting. Recovered shell casings suggest that around 15-20 shots were fired. 

The shooting occurred despite rumors of a threat against the school earlier that month when a deer head was thrown off the school's roof. School administrators claimed they had investigated the rumors but found nothing. 

After the incident, condolences were expressed by President Joe Biden, Representative Elissa Slotkin, and Governor Gretchen Whitmer. Governor Whitmer referred to gun violence as a ""public health crisis"". Two of the wounded people were in surgery on the evening of November 30th, the remaining six in stable condition. 

This incident highlights the ongoing issue of gun violence in America's schools, with Oxford High School now joining the growing list of schools affected by mass shootings."
62,114,"UPDATED VERSION:

The Semeru volcano in East Java, Indonesia erupted on December 4, resulting in one death and 41 injuries. The eruption began when a lava dome at the summit crater collapsed due to intense precipitation, triggering a pyroclastic flow that traveled down the slopes of the volcano. The eruption sent a cloud of volcanic ash 40,000 feet (12,000 m) into the air, affecting six sub-districts in the Malang Regency and causing power interruptions and blackouts for at least 30,253 people.

In the Lumajang Regency, eight villages and two sub-districts were affected by ashfall, and the Gladak Perak Bridge was destroyed, sealing road vehicle access to villages in the area. Heavy volcanic ash buried village homes and vehicles, and an estimated 300 families were evacuated. On December 5, smaller eruptions occurred, causing volcanic ash to fall in the Pronojiwo District of Lumajang and damaging 28 schools in two districts.

The Indonesian Ministry of Health reported one death and 45 injuries caused by burns from the pyroclastic flows. Four burn victims were in the intensive care unit, and 38 people were treated at the Penanggal Health Center. Another ten miners at a sand mine in Renteng Village were initially trapped, but were later rescued. However, some number of sand miners are still unaccounted for. The total number of casualties was later revised to 14, with many of the victims dead from burns. Two of the fatalities were from the Supiturang and Sumberwuluh villages, respectively, and five other victims were from the Curah Kobokan village, with five bodies undergoing identification at the Bhayangkara Hospital.

Local authorities have urged residents to keep at least 5 km away from the main summit crater and prohibited individuals from approaching 1 km or closer to the crater due to concerns of large pyroclastic flows. Residents were also told to keep clear from rivers originating from Semeru as they are transporting volcanic debris. On December 5, at least 1,300 residents in Lumajang were displaced and took refuge in multiple locations, with the BNPB providing aid such as meals ready-to-eat packs, blankets, mattresses, masks, refugee tents, medical supplies, water, and instant food. Indonesian President Joko Widodo visited the Lumajang Regency on December 5 to lead post-eruption recovery efforts, while East Java Governor Khofifah Indar Parawansa relocated her office to aid in the evacuation process of residents in the danger zone. The eruption did not affect operations at the Yogyakarta International Airport, Adisumarmo International Airport, and Abdul Rachman Saleh Airport as no volcanic ash was observed."
63,115,"UPDATED VERSION:

A tragic incident occurred on 4 December 2021 in Nagaland, India that killed 13 miners and a soldier. The Indian Army's Assam Rifles had mistaken the group of miners returning home from work to be militants and opened fire on them. According to reports, a subsequent confrontation with angry locals resulted in the death of the soldier and seven miners. The incident sparked public outrage, and many called for the repeal and revocation of the Armed Forces Special Powers Act (AFSPA). The Nagaland Police have registered a case against the Assam Rifles, and the National Human Rights Commission of India has sent notices to the Central and State governments. A Special Investigation Team (SIT) has been formed to complete the investigation within a month. The Eastern Nagaland People's Organisation (ENPO) representing six tribes has withdrawn participation in the annual Hornbill Festival at Kisama near Kohima, and many Naga cultural troupes have abstained from participating. A two-minute silence has been observed at the festival, and candlelight marches have been organized in Kohima and Dimapur. The Naga Students' Federation has called for a six-hour shutdown, and the Government of Nagaland has announced the suspension of all activities at the Hornbill Festival and will seek the repeal of the AFSPA."
64,119,"UPDATED VERSION:

The United Kingdom is currently experiencing a surge in COVID-19 cases, with a record 78,610 new cases reported in the past 24 hours as of January 4, 2022. This surge is largely attributed to the highly transmissible Omicron variant, which has become the dominant strain in the country in a matter of weeks. The surge has led to major disruptions in society, with schools and businesses closing and pressure mounting on the healthcare system. The UK's vaccination programme, which had been successful in reducing hospitalisations and deaths, is now being ramped up further with the introduction of booster shots and offering vaccines to children. The government has also reintroduced some restrictions, such as mandatory mask-wearing and limits on large events, while stopping short of imposing another lockdown. The impact of Omicron on the UK and the rest of the world remains uncertain, but its emergence has highlighted the need for continued vigilance and adaptation in the fight against the COVID-19 pandemic."
65,122,"The by-election for the House of Commons constituency of North Shropshire was won by the Liberal Democrat candidate, Helen Morgan. This marks a significant upset for the Conservative Party, which has held the seat since the constituency's creation. The election was triggered by the resignation of former Conservative MP Owen Paterson in November 2021, following controversy over his breach of parliamentary standards. Morgan's win was due in part to a 34.1% swing to the Liberal Democrats, making it the 7th largest swing in a UK by-election. Labour had opted not to run a candidate in North Shropshire, effectively ceding ground to the Liberal Democrats as part of an informal Labour-Lib Dem pact. The election saw a total of 14 candidates, including independents and representatives of minor parties."
66,124,"UPDATED VERSION:

A cargo ship carrying 130 passengers sank off the northeast coast of Madagascar on 20 December 2021. The Francia, a wooden vessel, had illegally taken on passengers and crew for a journey from Antanambe to Soanierana Ivongo. The vessel sank after its engine room flooded, leaving it vulnerable to waves. The cause of the flooding was a hole in the ship's hull. The accident claimed the lives of at least 85 people, with 24 more bodies found three days later, and three persons still missing.

Madagascan police minister, Serge Gellé, was flown to the site of the shipwreck on 21 December, but his helicopter crashed, leaving him and Chief Warrant Officer Jimmy Laitsara as the only survivors. Gellé used a seat from the helicopter as a flotation device during his twelve-hour overnight swim to safety before being rescued by a fisherman. The body of one of the helicopter's occupants was later recovered, while the pilot remains missing.

A force of Madagascan gendarmes was sent to the site, and an investigation into the sinking was started by the Madagascan government. Three vessels from the Madagascan navy and maritime agency assisted in the search for survivors. Madagascan president Andry Rajoelina paid tribute to those who died in the shipwreck and helicopter crash. The graveyard of Soanierana-Ivongo was too small to accommodate all the recovered bodies, so some were sent to nearby villages for burial."
67,126,"UPDATED VERSION:

South Australia has been hit hard by the ongoing COVID-19 pandemic, recording a record 744 new cases in the past 24 hours, bringing the total number of confirmed cases in the state to 4,324. The state has responded with a range of measures throughout the pandemic, including economic stimulus packages and imposing strict lockdowns and border closures. In 2021, South Australia saw the rollout of mass vaccination hubs and the deployment of sniffer dogs at Adelaide Airport to detect COVID-19 infections. The state's reopening to the rest of the country was briefly halted in December 2021 when cases of the Omicron variant were detected. Many events in South Australia have been cancelled due to the pandemic, including sporting events, festivals, and the iconic Royal Adelaide Show."
68,127,"UPDATED VERSION:

Severe floods caused by record rainfall in the northeastern Brazilian state of Bahia have resulted in the death of at least 18 people, as reported on January 4, 2022. Another 280 people are injured, and over 35,000 have been forced from their homes since the deluge began on December 24th. Rui Costa, the Governor of Bahia, has declared the floods to be ""the worst disaster that has ever occurred in the history of Bahia"". 72 municipalities in Bahia have declared a state of emergency. 

The total rainfall during December exceeded 250 millimeters (9.8 inches) in the state capital Salvador on December 24th, which is five times the historic average. On December 26th, the Bahia state government and Brazilian federal government, with cooperation from other state governments, mounted a joint rescue operation for victims in the affected areas. Furthermore, two dams collapsed between December 25th and 26th, in Jussiape and Itambé, respectively.

Bahia had previously been hit by floods earlier in December caused by Subtropical Storm Ubá. The latest floods have exacerbated the already severe situation in the region, with rescue workers struggling to assist those affected in remote and inaccessible areas. The Brazilian authorities promised to continue to provide assistance to the affected communities, and the state government is coordinating efforts to rebuild and minimize the further impact of this catastrophic event."
69,131,"UPDATED VERSION:

Iran's cyberwarfare tactics have once again made headlines as suspected Iranian hackers targeted the website of Israel's Jerusalem Post newspaper. The hackers replaced the website's content with a threat aimed at the Shimon Peres Negev Nuclear Research Center and a possible reference to Qasem Soleimani, who was assassinated two years earlier in Baghdad. Iran has been considered an emerging player in the international cyber arena and has been accused of launching numerous attacks against the US, Israel, and Persian Gulf Arab countries. The country has also been a victim of cyberwarfare, such as the infamous Stuxnet attack on its nuclear facility in Natanz back in 2010. To counter these attacks, Iran has established the Cyber Defense Command under the supervision of its Passive Civil Defense Organization. The country's cyber defense system, part of its national information network, is designed to thwart and engage attackers."
70,134,"UPDATED VERSION:

On the morning of January 9, 2022, a devastating fire broke out in a 19-story apartment building located in the Belmont neighborhood of the Bronx, New York City. Tragically, the fire claimed the lives of 17 people and left 44 others injured. It's being reported that this could be one of the worst fires in the city's modern history.

The New York City officials are working to investigate the cause of the fire, which started on the first floor and quickly spread through the building. Emergency responders were on the scene quickly to help evacuate the building, but many residents were trapped on upper floors and had to be rescued by firefighters.

The injured residents were taken to nearby hospitals, where they are being treated for injuries ranging from smoke inhalation to serious burns. Family and friends of those affected are struggling to come to terms with the loss of their loved ones and are mourning those who perished in the fire.

The New York City Mayor has expressed his condolences to everyone impacted by the fire and promised full support and resources to assist in the recovery and investigation efforts."
71,135,"UPDATED VERSION:

The 2021–22 Russo-Ukrainian crisis continues to escalate as tensions rise between Russia and Ukraine. The crisis has caused international tension involving the United States, NATO, the European Union, and the Commonwealth of Independent States. The aggravation of Russian-Ukrainian relations occurred in late October and was provoked by the first combat use of the Ukrainian Bayraktar TB2 UAV against the DPR formations.

The crisis has been accompanied by a military and political escalation. On 2 November, Russian President Vladimir Putin said Russia was closely monitoring the use of UAVs ""near the borders of Russia"" and should carefully analyze the situation in this regard. According to OSCE observers, the ceasefire regime began to be violated twice as often as in 2020, and there have been reports of the movement of military equipment of the Armed Forces of Ukraine. 

In addition, Ukraine has sharply intensified diplomatic efforts. On 15 November, Ukrainian President Volodymyr Zelensky and the head of the European Council Charles Michel discussed ""the security situation along the borders of Ukraine."" The new head of the Defense Ministry, Oleksii Rezikov, went to Washington, where he met with US Secretary of Defense Lloyd Austin. 

However, the crisis has also been marked by alleged aggressive actions from both sides. On 21 November, the head of the Main Intelligence Directorate of the Ministry of Defense of Ukraine, Kyrylo Budanov, reported that Russia has allegedly concentrated more than 92,000 troops and Iskander short-range ballistic missile systems near the Ukrainian borders, and that active actions should be expected in late January – early February 2022. Moscow, in turn, accuses Ukraine of escalating tensions in the Donbas and conducting offensive actions there in some areas.

Amidst the ongoing crisis, Ukrainian authorities have arrested an alleged Russian intelligence agent who they claim attempted to recruit others to launch attacks in the port city of Odessa. The arrest marks a significant escalation in the heated conflict between the two countries. 

The international community is closely watching the situation and has called for reducing tensions and avoiding any escalation in and around Ukraine. Talks between Russia and the US are scheduled to take place in Geneva on 10 January 2022, while discussions with NATO will be held in Brussels on 12 January 2022. A broader meeting involving the Organisation for Security and Cooperation in Europe (OSCE) will take place in Vienna on 13 January 2022. The outcome of these talks remains uncertain but will be crucial in determining the future trajectory of the crisis."
72,136,"UPDATED VERSION:

The ongoing Russo-Ukrainian crisis, which started in late October 2021, has reached a breaking point in talks between NATO and Russia, as Poland warns of a possible war. The crisis has caused international tension involving the United States, NATO, the European Union, and the Commonwealth of Independent States. The tension was provoked by the first combat use of the Ukrainian Bayraktar TB2 against DPR formations, which occurred in late October-early November. As a result, the ceasefire regime has been violated twice as often as in 2020, and OSCE SMM observers reported on the movement of military equipment and repeated attempts to muffle signals of UAVs used to monitor the terrain. Reports emerged of Russia pulling troops to the Ukrainian border, with satellite photos of Russian armored vehicles cited as evidence, though Kremlin spokesman Dmitry Peskov denied allegations of preparations for a possible invasion of Ukraine.

This military aggravation was accompanied by aggravation in the Ukrainian political field, with the former leader of the Right Sector organization, Dmytro Yarosh, appointed adviser to the Commander-in-Chief of the Armed Forces of Ukraine Valery Zaluzhny, and former Deputy Prime Minister - Minister for the Reintegration of Temporarily Occupied Territories Oleksii Reznikov approved as the new defense minister. The Russian Defense Ministry described the deployment of U.S. warships to the Black Sea as ""a threat to regional security and strategic stability,"" and on November 13, Ukrainian President Volodymyr Zelensky announced that Russia again amassed 100,000 troops in the border area. In response, NATO Secretary General Jens Stoltenberg called on the West to send Russia ""a clear signal calling for reducing tension, avoiding any escalation in and around Ukraine."" 

Diplomatic responses included sharp diplomatic efforts from Ukraine, including talks between Volodymyr Zelensky and the head of the European Council Charles Michel, Dmytro Kuleba holding talks on the same issues in Brussels, and Oleksii Rezikov's meeting with US Secretary of Defense Lloyd Austin. The UK also formed a consolidated rapid response unit of about 600 fighters for transfer to Ukraine. However, the deadlock in existing negotiating platforms has resulted in no contacts within the Normandy Format and no meetings expected at any level. 

In December, Janes analysis concluded that major elements of the Russian 41st Army and the 1st Guards Tank Army had been repositioned to the west, reinforcing the Russian 20th Guards and 8th Guards armies already positioned closer to the Ukrainian border. Additional Russian forces were reported to have moved into Crimea reinforcing Russian naval and ground units. Talks between the US and Russia took place in Geneva on 10 January 2022, discussing respective military activities and confrontations over Ukraine, followed by a meeting of the NATO-Russia Council in Brussels on 12 January with all 30 NATO Allies and Russia discussing the situation in and around Ukraine.

On 10 January 2022, the Ukrainian government announced the arrest of an alleged Russian military intelligence agent attempting to recruit others to conduct attacks in the Ukrainian city of Odessa. With talks between NATO and Russia worsening, Poland expresses concerns of a possible war."
73,139,"UPDATED VERSION:

The 2022 Australian Open, the 110th edition of the tournament, is set to take place at Melbourne Park in Melbourne, Victoria, Australia, from 17–30 January 2022. The International Tennis Federation (ITF) runs the tournament, which is part of the Grand Slam category of both the 2022 ATP Tour and the 2022 WTA Tour calendars. The tournament includes events for professional players in singles, doubles, and mixed doubles, as well as singles and doubles events for junior and wheelchair players.

Novak Djokovic and Naomi Osaka are the defending champions in Men's Singles and Women's Singles, respectively. However, Djokovic's participation in the tournament was uncertain due to his Australian visa being refused by the Australian Border Force upon entering the country on 5 January 2022. Djokovic appealed the visa refusal, and the Federal Circuit and Family Court ruled in his favor, ordered his release from detention, and directed the federal government to pay his legal expenses.

On 13 January 2022, the Minister for Immigration and Citizenship, Alex Hawke, invoked his ministerial powers under the Migration Act 1958 to cancel Djokovic's visa on ""health and good order grounds."" Djokovic was subsequently deported from Australia on 14 January 2022.

The tournament comprises 25 courts, including the four main show courts of Rod Laver Arena, John Cain Arena, Margaret Court Arena, and 1573 Arena, as well as the debut of Kia Arena. The tournament is played on hard courts, and the prize money for 2022 set a tournament record of A$75,000,000.

However, the tournament faced controversy due to Djokovic's visa refusal and subsequent deportation, as well as the fact that spectators were only allowed if they were fully vaccinated against COVID-19, while Djokovic, who is unvaccinated, was initially granted a medical exemption from mandatory COVID-19 vaccination by Tennis Australia and the health department of the state of Victoria. Public opinion in Australia regarding Djokovic's entry to the tournament was overwhelmingly negative."
74,140,"UPDATED VERSION:

On January 15, 2022, an armed gunman claiming to be the brother of Pakistani Al-Qaeda suspect Aafia Siddiqui, took multiple people hostage at Congregation Beth Israel, a Jewish synagogue in Colleyville, Texas, United States. The assailant entered the synagogue by posing as a homeless man in need of shelter and took four hostages, including the synagogue's rabbi, during the middle of a bar mitzvah. The hostage crisis lasted for more than 12 hours, with negotiations taking place and police efforts being assisted by the Federal Bureau of Investigation and the Texas Department of Public Safety. 

Shortly after 5:00 p.m., the Colleyville Police Department released a statement that one of the hostages was released safely and was not in need of medical attention. At 9:21 p.m., James Hartley of the Fort Worth Star-Telegram reported hearing ""what sounds like gunshots and a much louder bang, possibly a flash grenade"" from the synagogue. The assailant was later shot and killed by police, and all hostages were freed alive and safe, according to a tweet from Texas Governor Greg Abbott. 

The White House stated that they were actively monitoring the situation, and Israeli Prime Minister Naftali Bennett said he was ""closely monitoring"" the situation. Yair Lapid, the Alternate Prime Minister of Israel, said that Livia Link, the Israeli Consulate General located in Houston, Texas was on her way to the scene and that the Israeli government was in contact with American law enforcement. 

The attorney who currently represents Aafia Siddiqui said ""she has absolutely no involvement with [the hostage crisis]."" The attorney stated that ""We strongly condemn the hostage-taking at Congregation Beth Israel in Colleyville"" and ""We implore the hostage taker to immediately release all hostages and turn himself in."" It is currently unclear why the assailant specifically targeted Congregation Beth Israel and the Jewish community."
75,141,"UPDATE:

A small tsunami triggered by the eruption of Hunga Tonga volcano in Tonga has resulted in two deaths in Lambayeque, Peru. Although initial reports indicated no casualties from the eruption and tsunami, it has been reported that the small wave caused flooding in the region, resulting in two fatalities. Additionally, there have been reports of damage to homes and businesses in the affected areas. The government of Peru has declared a state of emergency in the affected regions and is coordinating relief efforts with local authorities. Meanwhile, aid efforts are underway in Tonga, with New Zealand and Australia sending military planes and ships carrying medical supplies, food, and water to the affected areas. The situation in Tonga remains critical, with communication issues hampering efforts to assess the full extent of the damage and casualties. The eruption and resulting tsunami have also caused waves and damages in various parts of Oceania, Asia, and the Americas, prompting warnings and evacuations."
76,144,"UPDATED VERSION:

On January 20, 2022, ISIS militants launched a large-scale attack on Al-Sina'a prison in the city of Al-Hasakah, with the aim of freeing imprisoned fighters. The attack began with a car bomb targeting the prison, followed by heavy gunfire from ISIS ground fighters. The attack triggered a prison riot, as the prisoners were able to obtain weapons from the prison's armoury and launch a full-blown assault on the prison staff. The ensuing clashes led to the escape of several prisoners.

The attack continued into the next day, with ISIS fighters spreading to the Al-Zouhour area of Al-Hasakah city and solidifying their control of the prison. Clashes between ISIS and Kurdish forces continued over control of the prison and its surrounding areas.

The attack resulted in the death of 67 people, including prison staff, ISIS militants, and civilians caught in the crossfire. In response, forces from the International Coalition were dispatched to the area to support Kurdish forces fighting in the city. Despite their efforts, the clashes are ongoing, with ISIS militants still holding parts of the city."
77,145,"UPDATED VERSION:

Singapore has extended its COVID-19 booster shot programme to include individuals between the ages of 12 and 17, according to an announcement made by the Ministry of Health. The booster doses will be available starting from 14 March 2022. The decision to expand the booster shot campaign to this age group was based on the advice of an expert committee, which found that younger people who were vaccinated with two doses could still benefit from an additional dose of the vaccine. Singapore has been the most-vaccinated country in the world, with over 88% of its population having completed their vaccination regimen. The booster shots are expected to help maintain immunity levels and slow the spread of COVID-19 in the country."
78,148,"UPDATED VERSION:

On January 25th, 2022, insurgents launched an attack on a Pakistani military security post in the remote area of Dasht, Kech District in Balochistan. The assault resulted in the deaths of ten security personnel, while three others were wounded. The militants seized weapons before engaging in a several-hour-long firefight with Pakistani troops, during which the insurgents also suffered losses. Although no group has claimed responsibility for the incident, Gohram Baloch, the spokesperson of the banned Balochistan Liberation Front (BLF), claimed that the group was responsible.

New information reveals that the Baluch Liberation Front has claimed responsibility for the attack, which killed ten Pakistani army soldiers. Despite their losses, the group managed to flee with seized weapons. The Pakistani army has conducted a clearance operation, resulting in the capture of three suspects and the death of one attacker."
79,150,"UPDATED VERSION:

Heavy rainfall in Ecuador from January 31 to February 1, 2022, caused devastating landslides, floods, and mudflows resulting in a significant loss of lives and injuries. As per the latest reports, the landslides that hit Quito, Ecuador, have resulted in the death of at least 23 people, while 9 people are still missing. Additionally, 47 people have been injured. The authorities are actively engaged in rescue and rehabilitation work, while the affected families are struggling to deal with the aftermath of the natural disaster. The landslides have caused widespread damage to the infrastructure and have disrupted the lives of people in many parts of Ecuador."
80,152,"UPDATED VERSION:

Guinea-Bissau faced a coup attempt on February 1, 2022. According to President Umaro Sissoco Embalo, ""many"" members of the security forces were killed in a ""failed attack against democracy."" The president assured the public that the situation was ""under control."" However, the president's whereabouts and the outcome of the attempted coup were unknown as Portugal's foreign affairs minister, Augusto Santos Silva, reported that the president was at his residence. The Economic Community of West African States (ECOWAS) and the African Union condemned the attempted coup and urged the military to return to their barracks and maintain a ""republican posture."" The organizations also called for peace in Guinea-Bissau."
81,153,"UPDATED VERSION:

On 2 February 2022, over 60 people were killed in a mass stabbing carried out by CODECO militiamen at Plaine Savo, a camp for internally displaced people in Djugu territory, Ituri Province, Democratic Republic of the Congo. The camp, located in the northeast of the country, is home to approximately 4,000 residents. The attack resulted in the deaths of dozens of civilians and left many others injured. The situation in Ituri remains volatile, with ongoing violence and displacement affecting communities in the region. The United Nations has condemned the attack and called for an end to the violence, urging all parties to respect international humanitarian law and ensure the protection of civilians."
82,156,"UPDATED VERSION:

Whaling in Iceland has a long history, dating back to the 12th century. While it continued in a limited form until the late 19th century, modern commercial practices put an end to it. Nevertheless, Iceland is one of the few countries that object to the International Whaling Commission's moratorium established in 1986, and the country still maintains a whaling fleet. However, that will soon change as Iceland recently announced that it will be ending the practice of whaling by 2024.

The decision to end whaling in Iceland comes as the demand and price for whale meat continue to decrease, making the industry economically unviable. One whaling company, which previously hunted minke whales for domestic consumption, stopped in 2020 due to the meat's declining popularity with tourists. Another company still hunts fin whales for export to Japan.

The move to end whaling in Iceland will ease tension with the country's whale watching sector, which has been growing in popularity in recent years. In 2018, Icelandic whalers were accused of slaughtering a blue whale, and the industry has faced other challenges, including competition from subsidized Japanese whaling and the impact of coronavirus restrictions.

Overall, Iceland's decision to end whaling is a significant step towards the conservation of whales and a positive move towards sustainable tourism. It remains to be seen what the future holds for Iceland's whaling industry, but for now, the country is moving towards a more environmentally friendly future."
83,158,"The ongoing civil conflict and jihadist insurgency in Burkina Faso has seen new bout of violence with four civilians killed during a clash between French troops and Ansar ul Islam. The exchange resulted in the deaths of ten militants and involved support from an attack helicopter. The conflict has resulted in thousands of deaths and displacement of people, with both government forces and the jihadist groups responsible for war crimes and human rights abuses. Ethnic tensions have also resulted in violence, with the Fulani population being targeted by government forces and other groups. Schools have been attacked and shut down, leaving an estimated 300,000 children without access to education. The UNHCR estimates that six in ten displaced people in the Sahel are from Burkina Faso."
