,idx,response
55,98,"UPDATED VERSION:

Israel's vaccination program, dubbed ""Give a Shoulder,"" has been widely praised for its success in rapidly vaccinating a large proportion of its population. As of June 26, 2021, around 64% of eligible Israelis had received at least one dose of the vaccine, with 60% having received both doses, placing Israel at the forefront of countries with the highest vaccination rates per capita. The program was marked by coordinated drives and the use of personal information databases to target eligible populations, as well as by the centralized systems of the country's health maintenance organizations. The first vaccinations, which began on December 19, 2020, were allocated to the elderly and healthcare workers, with more than 85% of healthcare workers at one hospital in Jerusalem (Hadassah Hebrew University Medical Center) receiving their vaccinations after eight weeks. 

The success of the vaccination program led to the introduction of a ""green pass"" system in February, which immunized residents show to gain access to certain locations, such as gyms, hotels, and theaters. The green pass represents proof of immunization against COVID-19, through vaccination or previous infection, and is issued to those who have received both doses of the vaccine, with an expiration date six months after issue. By March 2021, at least 50% of the Israeli population had received both doses of the Pfizer vaccine.

However, the program was not without its challenges. Israeli authorities initially faced difficulty with scheduling appointments and interpreting eligibility requirements, which led to disparities in vaccine distribution to less-populated villages and Arab-Israeli communities. During the first quarter of 2021, vaccine hesitancy was also identified among the general population and particular subgroups, such as young adults and religious/cultural minorities. To address this, the government employed a mix of messaging, incentives, and extensions to the original delivery system to increase vaccine coverage from 40 to 60% and beyond.

The issue of vaccine distribution to Palestinians also became a concern, with the Palestinian Authority receiving only enough doses for around 6,000 people through the first quarter of 2021. Although Israel provided vaccines to Israeli citizens of any origin and Palestinian residents in East Jerusalem, an estimated five million Palestinians in the West Bank and Gaza were ineligible due to oversight by the Palestinian Authority. In June 2021, Israel announced its intention to give over one million Pfizer vaccines set to expire soon to the Palestinian Authority in exchange for future doses. However, the deal fell through after the Palestinian Authority declined due to the vaccines' expiration date.

In further developments, Israel's pandemic advisory board recently approved the use of the Pfizer-BioNTech vaccine for children between five and eleven years old, paving the way for their vaccination."
56,100,"UPDATED VERSION:

On 14 November 2021, a terrorist incident took place when a man of Middle Eastern origin, who was not known to MI5, carried out an explosion inside a taxi in the park outside the Liverpool Women's Hospital in Liverpool, England. The explosion resulted in the death of the bomber and injured the taxi driver. The police have recently declared it a terrorist incident. The driver, David Perry, had locked the bomber inside the car upon realizing that the latter was wearing an explosive device, according to a statement by Liverpool's Mayor Joanne Anderson. The event led to three arrests under the Terrorism Act, with a fourth man later being arrested. The UK terror threat level has been raised from substantial to severe, and MI5 joined the investigation in a support role for the local police. The incident has been reported internationally, including by CNN, The New York Times, and the Washington Post."
57,103,"UPDATED VERSION:

On November 18, 2021, general elections were held in Tonga to select 17 of the 26 seats in the Legislative Assembly of Tonga. The island nation previously witnessed a landslide victory for the Democratic Party of the Friendly Islands in the 2017 general elections, with ʻAkilisi Pōhiva being re-elected as Prime Minister by defeating former Deputy Prime Minister Siaosi Sovaleni 14 to 12. After Pohiva's death in September 2019, Pohiva Tuʻiʻonetoa became Prime Minister. He received support from independent MPs, nobles, and five former members of the DPFI who were previously excluded under Pohiva's rule, and his cabinet consisted of three nobles.

Democratic Party leader Semisi Sika submitted a motion of no-confidence in Prime Minister Tuʻiʻonetoa in December 2020, which was backed by Deputy Prime Minister Sione Vuna Fa'otusia, who later resigned from Cabinet. The Legislative Assembly rejected the no-confidence motion with a 13-9 vote on January 12, 2021.

The Legislative Assembly of Tonga has up to 30 members, with 17 directly elected through first-past-the-post voting from single-member constituencies. Tongatapu has ten constituencies, Vavaʻu three, Haʻapai two, and ʻEua and Niuatoputapu/Niuafoʻou one each. Members of the nobility hold nine seats and elect representatives among themselves. A Cabinet formed by a Prime Minister may include up to four members who were not elected to the Assembly, who then automatically become members of the legislature.

The parliament was dissolved on September 16, and 75 candidates, including 12 women, registered for the election. Sione Fonua withdrew as a candidate, while one candidate passed away, leaving 73 candidates in total. Despite a week-long COVID-19 lockdown, the election was not delayed.

Tongan citizens went to the polls on this day to elect their new government."
58,106,"UPDATED VERSION:

A tragic accident occurred on November 23 at about 2:00 am local time in Western Bulgaria. A bus carrying Macedonian tourists who were returning from Istanbul collided, caught fire, and killed 46 people while injuring seven more. The incident took place on a motorway located near the village of Bosnek, Pernik Province, which is southwest of Sofia. Our thoughts and condolences go out to the families and loved ones of those affected by this devastating event."
59,108,"UPDATED VERSION:

The Solomon Islands have been hit by three days of civil unrest, with riots and violent protests taking place in the capital city of Honiara since November 24, 2021. The unrest began after a series of peaceful demonstrations, with protesters from Malaita Province demanding greater autonomy and criticizing the government's decision to establish relations with China. The situation escalated after buildings near the Solomon Islands Parliament Building were set on fire, leading to clashes with police and government forces. The violence spread to Honiara's Chinatown district, where shops were looted and buildings were destroyed.

In response, Australia deployed Federal Police and Defense Force personnel to the Solomon Islands, under the terms of the Australia-Solomon Islands Bilateral Security Treaty. They were tasked with maintaining order and protecting vital infrastructure. Papua New Guinea also sent peacekeepers to help quell the unrest.

As the Australian forces secured critical infrastructure, rioters continued to set fire to buildings and loot shops. Mobs rampaged through Honiara's Chinatown, Point Cruz, and business districts. Police used tear gas to disperse the crowds. The Royal Solomon Islands Police Force announced that they had made just two arrests, despite two police stations being among the many buildings burned.

Australian authorities have now taken control of Honiara, and a nighttime curfew has been put in place. The situation in Chinatown remains volatile, with rioting and looting continuing.

Prime Minister Manasseh Sogavare has warned that the rioters will ""face consequences"" and has accused them of being ""politically motivated."" He has resisted calls to resign and blamed ""foreign powers"" for the unrest. Meanwhile, the premier of Malaita Province, Daniel Suidani, has criticized the government's choices but also condemned the violence on the part of the protesters. The premier of Guadalcanal has also strongly denounced the riots.

International reaction to the unrest has been mixed. The government of the People's Republic of China expressed ""concern about the attacks"" and support for the Solomon Islands Government's attempts to ""restore order and stability quickly."" However, the establishment of diplomatic relations between China and the Solomon Islands has been criticized by some protesters. Australia has deployed troops under the Bilateral Security Treaty, but has taken no position on the internal issues of the Solomon Islands. Opposition Leader Matthew Wale has called on Sogavare to step down, blaming him for escalating the violence."
60,109,"UPDATED VERSION:

The 2021–2022 European windstorm season marks the seventh instance of seasonal European windstorm naming. This season sees Greece, Israel, and Cyprus join in naming storms that affect their areas, alongside Italy, Slovenia, Croatia, Montenegro, North Macedonia, and Malta. The storm names for this season were released on September 1, 2021, and include names from the national meteorological agencies of the United Kingdom, Ireland, the Netherlands, France, Spain, Portugal, Belgium, and Luxembourg.

The first major storm of the season, named Storm Athina by Hellenic National Meteorological Service, caused record-breaking rainfall in Liguria, Italy, on October 8, and led to flooding and power outages in Corfu, Greece. Storm Ballos, also named by Hellenic National Meteorological Service, caused heavy rain and floods in Athens on October 15 and affected several islands. 

On October 16, a storm named Hendrik by the Free University of Berlin developed over the northern Atlantic Ocean and merged with another developing low South of Ireland named Aurore by Meteo France on October 20. The resulting storm, which caused widespread disruption and several fatalities, was later named Aurore/Hendrik.

Cyclone Apollo, a Mediterranean tropical-like cyclone, hit several Mediterranean coast countries, including Tunisia, Algeria, Malta, and Italy, killing at least 5 people and leaving 2 others missing due to flooding from the cyclone. The storm caused heavy rainfall and flooding in Sicily, where the worst of the effects were felt. On November 5, a low named Blas by the Spanish Meteorological Agency (AEMET) affected the Balearic Islands and Catalonia with high winds and heavy rain.

On November 25, Storm Arwen hit the British Isles, causing travel disruptions, widespread damage, and power outages. Three people were reported killed in the United Kingdom, with 100,000 people losing power. 

The season runs until August 31, 2022, and includes storms named by meteorological organizations in Europe and former Atlantic hurricanes that retain their names as assigned by the National Hurricane Center of the United States."
61,112,"UPDATED VERSION:

Four students have been killed and seven others injured in a mass shooting at Oxford High School in Oxford Township, Michigan, United States on November 30, 2021. The suspected shooter is a 15-year-old sophomore student who is currently in custody. The shooting took place at around 12:55 p.m. EST, and police received around 100 911 calls. The suspect reportedly used a semiautomatic handgun, which was recovered from him by the police. Based on recovered shell casings found in the school, it is believed that around 15 to 20 shots were fired.

According to the parent of a student who stayed home on November 30, threats of a mass shooting occurring at Oxford High School were already present before the incident occurred. Earlier that month, in an act of vandalism, a deer head had been thrown off the school roof, prompting school administrators to notify parents that they had been investigating rumors of a threat against the school but found none.

The school went into lockdown after the shooting occurred, and some students were evacuated to a nearby Meijer store. The suspect was arrested unharmed by the police, and no problems were reported during the arrest. The injured students and teacher were taken to a hospital for treatment.

President Joe Biden and Representative Elissa Slotkin, whose district includes Oxford High School, both expressed their condolences over the shooting. Governor Gretchen Whitmer said in a statement that she was ""devastated for the students, staff, and families"" of the school, calling gun violence a ""public health crisis"". As of now, the investigation is ongoing, and there are no other details available about the motive behind the shooting."
62,114,"UPDATED VERSION:

On 4 December, 2021, the Semeru volcano in East Java, Indonesia erupted, resulting in the death of one person and 41 injuries. The eruption began with the collapse of a lava dome at the summit crater, causing a pyroclastic flow that traveled down the slopes of the volcano. The volcanic ash cloud reached a height of 40,000 feet (12,000 m), affecting six sub-districts in Malang Regency and eight villages and two sub-districts in Lumajang Regency. The Gladak Perak Bridge was destroyed, resulting in vehicle access to villages being sealed off. Power outages affected at least 30,253 people, and an estimated 300 families were evacuated.

The Semeru volcano is one of the most active volcanoes in Indonesia, with a height of 3,676 meters. It is located on the island of Java and is part of a chain of volcanic mountains. Indonesian volcanism is mainly associated with offshore subduction.

Since 1818, various significant eruptions have occurred, with the latest explosive eruptions being reported from 2014 onwards, accompanied by pyroclastic flows, eruption columns and debris avalanches. The Indonesian National Board for Disaster Management (BNPB) has warned of increased volcanic activity and potential for more pyroclastic flows in the area. People are prohibited from approaching within 1 km of the crater, and residents near the riverside are advised to keep clear of the area.

As of 5 December 2021, there were 41 reported injuries and one death due to the eruption. The BNPB has started rescue and recovery efforts to locate the missing miners, and aid has been provided to the displaced residents. Medical supplies, water, and food have been supplied, and Indonesian President Joko Widodo has visited the Lumajang Regency to lead the post-eruption recovery efforts."
63,115,"UPDATE:

On 4 December 2021, a tragic incident occurred in Nagaland, India, when soldiers of the Assam Rifles opened fire on a group of miners returning home from work, mistakenly believing them to be militants. Thirteen miners and one soldier were killed in the incident. After hearing gunshots, angry locals arrived at the scene, resulting in a subsequent confrontation that left seven miners and one soldier dead. The incident sparked public outrage across the state, and calls were made to repeal the Armed Forces Special Powers Act (AFSPA).

The Indian government formed a Special Investigation Team (SIT) to conduct an investigation into the incident. The Nagaland Police also registered a case against the soldiers involved. The National Human Rights Commission of India sent notices to the Central and the State governments.

Following the incident, protests were organized across Nagaland, and the Eastern Nagaland People’s Organization withdrew from the ongoing Hornbill Festival. The Nagas hoisted black flags on all its Morungs at the festival, while the Konyaks decided to abstain its cultural troupe from participating, which was followed by other Naga cultural troupes. A two-minute silence was observed at the venue, and candlelight marches were held in Kohima, Dimapur, and other towns. A six-hour shutdown was also called by Naga Students' Federation.

On 7 December, the Government of Nagaland announced that it would suspend all activities at the Hornbill Festival and seek the repeal of the Armed Forces Special Powers Act. The Indian Army stated that the killings were the result of an intelligence failure and that they had received input regarding the movement of the cadre of the National Socialist Council of Nagaland (Khaplang-Yung Aung) (NSCN (K-YA)). The investigation is ongoing."
64,119,"UPDATED VERSION:

The COVID-19 pandemic continues to cause concern in the United Kingdom as the country reports a record 78,610 new cases in the past 24 hours. The virus arrived in the UK in early 2020 and the country has since experienced multiple waves of infections. As of 6 December 2021, there had been 10,523,316 confirmed cases and 165,721 deaths among people who recently tested positive. The UK's vaccination program was one of the fastest in the world and has helped to keep mortality rates lower in later waves of infections, though the highly transmissible Delta and Omicron variants have continued to cause concern. The pandemic has had far-reaching consequences in the country, including severe impacts on the healthcare system and the economy, disruptions to education, and mental health issues for many. The UK government has taken numerous measures to combat the virus, including introducing restrictions on aspects of life, setting up temporary hospitals, and vaccinating the population. However, the recent surge in cases highlights the ongoing challenges posed by the pandemic."
65,122,"Helen Morgan, the Liberal Democrats candidate, has won the North Shropshire by-election held on December 16th, 2021. This seat has been held by the Conservative Party since the constituency's creation, but following the resignation of Conservative MP Owen Paterson, who breached paid advocacy rules, it was up for grabs. Morgan's victory came as a major upset, with a swing of 34.1%, the 7th largest in by-election history. The constituency is the third-largest in the West Midlands region and contains five small towns. Sixty percent of constituents who turned out voted to leave the European Union in the 2016 EU referendum. Fourteen candidates ran in the by-election, including Labour and Reform UK. The Green Party candidate was Duncan Kerr, who stood in the constituency for the party in the 2015 and 2017 general elections, but not in 2019. Yolande Kenward stood on an anti-corruption platform as an independent, while Suzie Akers-Smith, an independent councillor on Cheshire East Council, also ran. The Monster Raving Loony party fielded its party leader Alan ""Howling Laud"" Hope, and Drew Galdron, under the name Boris Been-Bunged, a Boris Johnson impersonator, stood for the Rejoin EU Party. Hard eurosceptic minor party candidates also ran. An editorial in The Guardian newspaper suggested that tactical voting for the Liberal Democrats be employed by the electorate to try to reduce the Conservative majority in the seat."
66,124,"UPDATED VERSION:

A total of 85 people have died after a cargo ship illegally carrying 130 passengers sank off the northeast coast of Madagascar on 20 December 2021. The Francia, a 39-foot wooden vessel, sank due to a hole in the hull causing flooding in the engine room, making the vessel vulnerable to wave action. Including crew, 138 people were onboard, and as the tragedy unfolded, around 50 survivors were rescued, while 24 people were reported missing. On 22 December, 64 bodies had been recovered, and three vessels from the Madagascan navy and maritime agency had assisted in the search for survivors, with a force of Madagascan gendarmes sent to investigate. As President Andry Rajoelina paid tribute to those who died in the shipwreck and helicopter crash, the confirmed death toll continued to rise. On 23 December, the Madagascan Maritime and Port Agency announced that 24 more people had been found dead, bringing the total death toll to 85. The graveyards of Soanierana-Ivongo were too small to accommodate all the bodies recovered, and so some were sent to nearby villages for burial."
67,126,"UPDATED VERSION:

The COVID-19 pandemic in South Australia has seen a surge in new cases, with a record 744 cases reported in the past 24 hours. This brings the total number of confirmed cases in the state to 4,324. To combat the rise in cases, the government has implemented various measures, such as lockdowns, mandatory masks, and restrictions on public gatherings. The state has also been actively vaccinating its population, with the opening of mass vaccination hubs and trials with sniffer dogs at Adelaide Airport. Despite these efforts, events such as the Tour Down Under bicycle race and OzAsia Festival have had to be cancelled for two consecutive years. The state has also seen changes to its border policies, from closing its borders to New South Wales due to a growing cluster in Bondi, to reopening its borders in November after reaching an 80% vaccination coverage for those 16 years and older. The emergence of the Omicron variant has led to further restrictions and changes in testing requirements for travellers from certain states. Despite these challenges, the state remains committed to suppressing the virus and ensuring the safety of its residents."
68,127,"UPDATED VERSION:

Since December 24, 2021, Northeast Brazil's Bahia state has been experiencing record rainfall causing devastating floods. As of now, at least 18 people have died, 280 have been injured, and over 35,000 have been displaced. Rui Costa, the Governor of Bahia, has referred to the disaster as the worst in the history of the state.

The Brazilian federal government and Bahia state government, along with contributions from other nearby states, mounted a joint rescue operation on December 26th to assist victims in affected areas. Two dams have collapsed between December 25th and 26th in Jussiape and Itambe.

Earlier in December, Subtropical Storm Ubá caused severe flooding in Southern Bahia. As a result, 72 municipalities have declared a state of emergency. In the capital Salvador, total rainfall for December had exceeded 250 millimetres (9.8 inches) on December 24, which is over five times the historic average. 

The situation in Bahia state continues to unfold, and authorities are working hard to help victims and limit the damages."
69,131,"UPDATED VERSION:

Iran is renowned for its cyberwarfare capabilities as a part of its ""soft war"" military strategy. In 2010, the country's ""Passive Civil Defense Organization"" established ""The Cyber Defense Command"" to operate under its supervision. Iran has been recognized as ""one of the most active players in the international cyber arena,"" and a Revolutionary Guards general claimed Iran holds the ""4th biggest cyber power among the world's cyber armies."" Iran runs digital fortresses as a part of its national information network to protect against and engage attackers.

Iran suffered a cyber-attack in 2010 when the nuclear facility in Natanz was infiltrated by the Stuxnet worm, which is thought to have destroyed over 1,000 nuclear centrifuges. Iran crowdsourced solutions to it and is now believed to be better positioned in terms of cyber warfare technology. The Iranian government has been accused of cyber-attacks against the United States, Israel, and Persian Gulf Arab countries, and the conflict between Iran and the United States has been called ""history's first known cyber-war.""

On the other hand, Israel's Jerusalem Post newspaper's website was hacked by suspected Iranian hackers, who replaced its content with a threat against the Shimon Peres Negev Nuclear Research Center, along with an apparent reference to Qasem Soleimani's assassination two years earlier in Baghdad, Iraq. Furthermore, a 2021 report by a cybersecurity firm indicated that Iran was running two surveillance operations in cyberspace targeting more than 1,000 dissidents. 

Iran has denied these allegations against it, including specific allegations of 2012 involvement in the hacking of American banks. The Iranian Telecommunications minister accused Israel of a failed cyberattack on Iran's telecommunications infrastructure in November 2018 and vowed to respond with legal action. Additionally, an IDF official reported in August 2014 that Iran had launched numerous significant attacks against Israel's internet infrastructure. 

Moreover, in 2015, there was a massive power outage for 12 hours, affecting 40 million people in Turkey, with Iranian hackers, possibly the Iranian Cyber Army, suspected of being behind the outage. The Daily Telegraph reported in 2017 that intelligence officials concluded that Iran was responsible for a cyber-attack on the British Parliament lasting 12 hours that compromised around 90 email accounts of MPs; the motive for the attack is unknown. On May 5, 2020, Reuters reported that Iranian state-run media had targeted hundreds of fake social media accounts to covertly spread pro-Iranian messaging, online since at least 2011, for secretly broadcasting online promotional messages in favor of Iran in order targeting voters in countries including Britain and the United States, with accounts suspended for coordinated inauthentic behavior."
70,134,"UPDATED VERSION:

On January 9, 2022, a devastating fire ripped through a 19-story apartment building located in the Bronx neighborhood of New York City. The blaze has tragically claimed the lives of 17 individuals and left 44 others injured. According to officials, the fire is expected to become one of the worst fires in modern times for the city.

The incident occurred in the morning, and reports indicate that dozens of residents were forced to flee their homes as the fire rapidly spread through the building, causing extensive damage. Emergency services rushed to the scene, and firefighters worked tirelessly for hours to put out the raging flames.

As of now, the cause of the fire is unknown, and an investigation is underway to determine the origin of the blaze. Meanwhile, the affected residents have been provided with temporary housing and emergency support. Our thoughts and prayers are with the victims and their families during this difficult time."
71,135,"UPDATED VERSION:

The 2021–22 Russo-Ukrainian crisis continues to escalate as Ukrainian authorities report the arrest of an alleged Russian intelligence agent who attempted to recruit individuals to launch attacks in the port city of Odessa.

The crisis has caused international tension, with involvement from the United States, NATO, the European Union, and the Commonwealth of Independent States. The root of the crisis lies in the first combat use of the Ukrainian Bayraktar TB2 UAV against the DPR formations, which sparked a military confrontation in late October 2021.

Tensions have only increased since then, with OSCE observers reporting twice as many ceasefire violations as in 2020 and the deployment of additional Russian troops near the border. The United States has warned the EU of a potential Russian invasion of Ukraine, prompting Ukraine to intensify diplomatic efforts to address the situation.

Recent developments have only added to the international concern, with Ukraine accusing Russia of escalating tensions and conducting offensive actions in the Donbas. Meanwhile, Russia has accused Ukraine of aggressive actions and violating the Minsk peace agreements with the use of Turkish-made drones.

As of 2022, talks between the United States, Russia, and NATO are scheduled to take place in Geneva and Brussels to address concerns about military activity and tensions over Ukraine. However, the ongoing military escalation and diplomatic deadlock suggest a long road ahead towards resolving the crisis."
72,136,"UPDATED VERSION:

The already tense situation between Russia and Ukraine escalated even further as talks between NATO and Russia about the crisis reached a breaking point. The ongoing military confrontation, which began in late October 2021, has caused international tension with involvement from the United States, NATO, the European Union, and the Commonwealth of Independent States. The crisis arose due to the first combat use of Ukrainian Bayraktar TB2 drones against DPR formations in October 2021. Since then, there have been repeated ceasefire violations and sightings of military buildups from both sides. 

On 10 January 2022, the Ukrainian government announced the arrest of an alleged Russian military intelligence agent who was trying to recruit others to conduct attacks in the city of Odessa. This news follows reports of Ukraine's deployment of half its army, about 125,000 troops, in Donbas to confront pro-Russian separatists. On 3 December 2021, Ukraine used a Turkish-made drone against pro-Russian separatists in Donbas, a move that Russian President Vladimir Putin criticized and believed violated the Minsk peace agreements. 

Russia has been accused of aggressive actions and has allegedly concentrated over 92,000 troops and Iskander short-range ballistic missile systems near the Ukrainian borders. Meanwhile, Ukraine has sharply intensified diplomatic efforts, seeking support from countries such as the UK, the US, and Germany. On 31 December 2021, after a phone call between US President Biden and Russian President Putin, Putin warned against US sanctions and called it a ""fatal mistake."" This warning comes as Poland raises concerns about a potential war. 

Amidst this backdrop of escalating tensions and failed negotiations between NATO and Russia, the future remains uncertain for Russia and Ukraine. Talks aimed at resolving the crisis have become deadlocked, with no summit or meetings at any level expected. The Trilateral Contact Group, which discusses whether Russia is a party to the conflict, has not been making progress either. On 15 November 2021, Putin signed a decree providing humanitarian support to the population of certain areas of the Donetsk and Luhansk regions. However, with no clear resolution in sight and both sides unwilling to budge, the situation remains uncertain and tense."
73,139,"UPDATED VERSION:

The 2022 edition of the Australian Open, which is the 110th iteration of the tournament, is set to commence from 17-30 January 2022 at Melbourne Park in Melbourne, Victoria, Australia. The Australian Open, run by the International Tennis Federation (ITF), is a part of the 2022 ATP Tour and the 2022 WTA Tour calendars under the Grand Slam category. Both Men's Singles and Women's Singles, along with doubles draws and mixed doubles events, are scheduled to take place. Boys and Girls under 18 will compete in singles and doubles events that are part of the Grade A category of tournaments. Men's and women's wheelchair tennis players will also participate in singles, doubles, and quad events under the Grand Slam category of NEC tours.

The tournament will be played on hard courts across 25 courts, including the five main tennis arenas - Rod Laver Arena, John Cain Arena, Margaret Court Arena, 1573 Arena, and the newly built Kia Arena. The tournament's main sponsor is Kia, and the total prize money increased by 4.5% to A$ 75,000,000, confirming its status as a significant international tournament.

Novak Djokovic and Naomi Osaka are the defending champions in Men's Singles and Women's Singles, respectively. Djokovic was initially granted a medical exemption from mandatory COVID-19 vaccination by Tennis Australia and the health department of the state of Victoria; however, he was later detained by the Australian Border Force on 5 January 2022, following visa issues. Djokovic's visa did not meet the country's entry requirements for unvaccinated travelers, leading to his detention. Djokovic's lawyers then requested an injunction against deportation to appeal the visa refusal, which allowed him to remain confined in a detention hotel pending the outcome of the appeal. 

On 10 January 2022, the Federal Circuit and Family Court ruled in favor of Djokovic, ordered his release from detention, and directed the federal government to pay his legal expenses, stating that Australian officials reneged on an agreement to provide Djokovic with sufficient time to contact his lawyers and tennis authorities before his official interview. While Djokovic's initial visa issues took center stage, the Minister for Immigration and Citizenship, Alex Hawke, then invoked his ministerial powers under the Migration Act 1958 to cancel Djokovic's visa on ""health and good order grounds.""
 
Twenty-five other players and staff had also applied for a medical exemption, and a handful of applications had been granted. Among those who were granted an exemption, Renata Voráčová participated in a warm-up tournament but was deported on 8 January 2022 after her visa was canceled. The Australian government's decision to permit unvaccinated athletes to participate in the tournament, with spectators required to be fully vaccinated, has generated widespread controversy and negative public opinion in Australia."
74,140,"UPDATED VERSION:

Congregation Beth Israel, a Jewish synagogue in Colleyville, Texas, United States, was attacked by an armed man on January 15, 2022. The assailant, who claimed to be the brother of Pakistani Al-Qaeda suspect Aafia Siddiqui, entered the synagogue impersonating a homeless man in need of shelter and took four hostages, including Rabbi Charlie Cytron-Walker, during a bar mitzvah ceremony. He demanded the release of Aafia Siddiqui as part of his negotiations with law enforcement, but was eventually shot and killed by the police. Texas Governor Greg Abbott confirmed that all hostages were freed, and no one was injured.

Congregation Beth Israel is a Reform Judaism synagogue located in Colleyville, Texas, and was established in 1999. Rabbi Charlie Cytron-Walker is the synagogue's spiritual leader. Various law enforcement agencies, including the Federal Bureau of Investigation and the Texas Department of Public Safety, assisted in the hostage situation. The White House and Israeli Prime Minister Naftali Bennett monitored the situation closely.

Aafia Siddiqui is a Pakistani Al-Qaeda suspect who was convicted in 2010 of the attempted murder of a United States Army captain while in Afghan custody. The assailant demanded her release as part of his negotiations, but her lawyer denied any involvement in the hostage crisis and condemned the attack. The former lawyer for Siddiqui's only biological brother also denied any involvement.

The hostage situation lasted for more than 12 hours, during which the synagogue's service was live-streamed. Witnesses reported hearing gunshots and a loud bang before the announcement that all hostages were freed. The situation garnered worldwide attention as people expressed their horror and condemned the attack."
75,141,"UPDATED VERSION:

On 15 January 2022, a massive eruption of the Hunga Tonga volcano in Tonga caused tsunamis in various parts of the Pacific Ocean. The eruption had been preceded by increased volcanic activity from 20 December 2021, and the volcano had been declared dormant on 11 January 2022. The eruption column ejected a large amount of volcanic material into the stratosphere, with the potential to cause a temporary climate effect. While little information is currently available on the extent of damage and casualties in Tonga due to communication issues, video footage has shown waves hitting coastal areas, and there are reports of residents struggling to breathe due to the ash. The small island of Atata was reportedly submerged, and rescue operations are underway. Two people were killed by a small tsunami in Lambayeque, Peru. Aid from other countries is being discussed, with New Zealand's Prime Minister expressing concern over the events in Tonga. Tsunami warnings were issued in various countries, with waves hitting several areas along the Pacific coastlines."
76,144,"UPDATED VERSION:

On January 20, 2022, ISIS militants launched a large-scale attack on Al-Sina'a prison in Al-Hasakah, northern Syria, aiming to free ISIS fighters arrested there. The attack included a car bomb and heavy weapons fire on the prison. As a result, a prison riot broke out and prisoners successfully obtained weapons from the armoury, leading to a full-blown attack on prison staff. The prison was subsequently occupied by armed prisoners, and many of them managed to escape. This attack is being called the largest attack committed by ISIS since it lost its last key Syrian territory in 2019, according to the Syrian Observatory for Human Rights. The clashes caused the death of 67 people. The International Coalition dispatched military aircraft to assist Kurdish forces fighting in the city. Further, SDF forces announced the arrest of 89 of the prisoners who had escaped. So far, the clashes continue between ISIS and Kurdish forces over the control of the prison and its surroundings."
77,145,"UPDATED VERSION:

Singapore's Ministry of Health has announced that starting from March 14, 2022, COVID-19 vaccine booster doses will be extended to individuals between the ages of 12 and 17. The move is aimed at strengthening the protection against COVID-19 in the younger population as the Delta variant continues to circulate in the country. The Ministry recommended that individuals receive their booster dose three to four months after completing their second dose. 

Singapore's extensive vaccination campaign has been successful, with more than 88% of the country's population fully vaccinated. The government invested more than one billion Singaporean dollars to purchase and make down payments on promising vaccine candidates, such as Pfizer-BioNTech, Moderna, and CoronaVac. The campaign prioritized people at high risk of infection, frontline healthcare workers, and the elderly who are vulnerable to severe diseases and complications from infections. 

Over time, the vaccination campaign has expanded to include children between the ages of 12 and 17, after the Pfizer-BioNTech vaccine was authorized for use by the Health Sciences Authority. In December 2021, the Singaporean government approved the vaccine for children aged five to 11, and the first shots for this age group were administered on Dec 27. 

In addition to its vaccination campaign, the ministry has launched measures to recognize vaccination certificates issued by other countries. On September 19, 2021, the Immigration and Checkpoints Authority issued a tamper-proof vaccination sticker that serves as proof of vaccination, and on September 24, Singapore and Malaysia announced plans to recognize each other's vaccination certificates to facilitate travel between the two countries."
78,148,"UPDATED VERSION:

A deadly insurgent attack on a security post in the Kech District of Balochistan, Pakistan has resulted in the deaths of ten soldiers belonging to the Pakistani military. The separatist group Baloch Liberation Front has claimed responsibility for the attack. Law enforcement agencies rallied with force to combat the militants, killing one attacker and apprehending three others in a search operation that followed. Reports indicate that additional militants were injured and had faced heavy losses during the clash. The attack represents yet another chaotic incident in the ongoing conflict between Baloch separatists and Pakistani security forces. As of yet, no group has claimed responsibility for the attack on the security post."
79,150,"UPDATED VERSION:

In late January and early February 2022, Ecuador experienced heavy rainfall that triggered a series of landslides, floods, and mudflows across the country. One of the worst incidents occurred in Quito, where at least 23 people were killed and 47 injured in a deadly landslide. The disaster also left nine people missing, and rescue efforts have been ongoing to locate and save any remaining survivors. The devastating effects of the natural disaster have highlighted the urgent need for infrastructure investment and disaster preparedness in Ecuador."
80,152,"UPDATED VERSION:

A failed attempt to stage a coup d'état has been reported in Guinea-Bissau on 1 February 2022, resulting in the deaths of several security force members. President Umaro Sissoco Embalo labelled the incident a ""failed attack against democracy"". The situation is now reported to be under control. The African Union and the Economic Community of West African States (ECOWAS) have both condemned the attempted coup, with ECOWAS calling for the military to return to their barracks and maintain a republican posture. ECOWAS also held the military responsible for the physical integrity of President Embalo and members of his government."
81,153,"UPDATED VERSION:

CODECO militiamen have carried out a brutal mass stabbing attack at a camp for internally displaced people in Djugu, Ituri, Democratic Republic of the Congo, killing over 60 people. The attack occurred during the early hours of 2 February 2022 and targeted the residents of Plaine Savo. The camp, located in the northeast of the country, had around 4,000 displaced individuals at the time of the attack. The victims were all civilians, and the attack has been condemned by several humanitarian organizations. The situation in Ituri Province remains volatile, with ongoing violence and displacement affecting the population."
