,idx,response
55,98,"UPDATED VERSION:

Israel's successful COVID-19 vaccination campaign, named ""Give a Shoulder"" (Hebrew: לתת כתף), has reached a new milestone as of June 26, 2021, with roughly 64% of eligible Israelis receiving at least one dose of the vaccine and a world-leading 60% with two doses. Israel's coordination of national vaccination drives, utilizing patient databases, has been credited for vaccinating a high proportion of its population in a short period of time, relative to the rest of the world. Israel's high vaccination rates, in conjunction with a centralized government system that enabled streamlined coordinated efforts, have curbed deaths and infection rates in the country. 

Israel first began its campaign on December 19, 2020, with Prime Minister Benjamin Netanyahu becoming the first person in the country to receive the vaccine. Early into the programme, Israel provided Pfizer with medical information about its citizens as part of a deal for the country to receive a supply COVID-19 vaccines from the company, illustrating the close collaboration between Israel's government and pharmaceutical companies. Israel prioritized vaccinations for high-risk groups, such as those over 60 and healthcare workers, and as of early February 2021, at least 90% of Israelis over 60 received at least one dose of the Pfizer vaccine. The quick initial distribution led to a 41% decrease in confirmed infections in the country compared to the previous month. 

However, Israel faced various challenges during the vaccination drive, including early distribution issues, vaccine hesitancy among various communities, and disparities in vaccine access between Israeli citizens and Palestinians. Authorities faced scheduling appointment issues, loosely interpreted eligibility early on, and difficulty in distributing vaccines to less populated villages and Arab-Israeli communities. In the first quarter of 2021, Israel had to address vaccine hesitancy, particularly among young adults and religious/cultural minority groups. Nonetheless, Israel expanded its green pass initiative, first introduced by the Israeli Ministry of Health on February 21, to immunized residents who could show proof of vaccination, enabling access to certain locations such as gyms, hotels, and theaters. The green pass expires after six months, and with data from the national campaign illustrating a waning effect of immunity from the Pfizer-BioNTech COVID-19 vaccine after six months, Israel began rolling out a third booster shot of the Pfizer vaccine to those over the age of 60 in late July 2021. The country later expanded booster shot availability to all Israelis over 12 years old, after five months since their second shot. 

As of August 29, 2021, Israel’s coronavirus czar announced that those who had not received a booster shot within six months of their second dose would lose access to the country's green pass vaccine passport indicating the holder is immunized against COVID-19. Israel also faced criticism for disparities in vaccine access between Israeli citizens and Palestinians. While Israeli citizens of any origin and Palestinian residents in East Jerusalem were eligible for the vaccine, an estimated five million Palestinians in the West Bank and Gaza were not eligible as their healthcare is under the jurisdiction of the Palestinian Authority. However, Israel began vaccinating Palestinian laborers with the Moderna COVID-19 vaccine in March 2021, and in June 2021, Israel announced it would give over 1 million soon-to-expire Pfizer vaccines to the Palestinian Authority in exchange for a later reimbursement of a similar number of vaccines."
56,100,"UPDATED VERSION:

On 14 November 2021, a terrorist incident occurred outside the Liverpool Women's Hospital in England when a taxi exploded, killing the passenger who was carrying an improvised explosive device. The explosion also injured the driver of the taxi, who had noticed the device and locked the bomber inside the vehicle. The incident led to the hospital being placed under lockdown, roads being closed, and a cordon being established around the area.

Merseyside Police, along with military logistics and the bomb squad, attended the scene and made three arrests under the Terrorism Act. The investigation was being led by counter-terrorism officers, with support from MI5. On 15 November, the police officially declared the incident a terrorist attack, and the UK terror threat level was raised to severe.

The bomber's motivations for the attack were not immediately clear, though one theory suggested that he may have intended to walk to the nearby cathedral and detonate his device as the congregation left. The incident occurred shortly before the Remembrance Sunday ceremonies, prompting some to question whether there was a connection to the timing.

The taxi driver, David Perry, was later praised for his bravery and presence of mind in locking the bomber inside the vehicle. He was injured in the explosion but was released from hospital the next day.

The incident was reported on a global scale, attracting attention from CNN, The New York Times, and The Washington Post, among others."
57,103,"UPDATED VERSION:

Tongan citizens will head to the polls on November 18, 2021, to elect 17 of the 26 seats to the Legislative Assembly of Tonga. The 2017 general elections resulted in a victory for the Democratic Party of the Friendly Islands, and ʻAkilisi Pōhiva was re-elected as Prime Minister. However, Pohiva passed away in September 2019, and Pohiva Tuʻiʻonetoa was elected as his successor with the backing of nobles, independent MPs, and five former members of the DPFI. Following Tuʻiʻonetoa's election, his cabinet included three nobles who had previously been excluded under Pohiva.

In December 2020, Democratic Party leader Semisi Sika submitted a motion of no-confidence in Prime Minister Tuʻiʻonetoa. The motion received support from Deputy Prime Minister Sione Vuna Fa'otusia, who subsequently resigned from Cabinet. However, the Legislative Assembly rejected the no-confidence motion 13-9 on January 12, 2021.

The Tongan legislative assembly has up to 30 members, with nine seats being held by members of the nobility who elect representatives amongst themselves. The Cabinet formed by a Prime Minister may include up to four members not elected to the Assembly, who then automatically become members of the legislature. 75 candidates, including 12 women, registered to contest the upcoming election. Despite a week-long lockdown due to a COVID-19 case, the election has not been delayed.

It remains to be seen which party will come out on top in the elections and form the next government for Tonga."
58,106,"UPDATED VERSION:

A tragic incident occurred in Western Bulgaria on November 23 at 2:00 am local time. A bus carrying Macedonian tourists who were returning from Istanbul crashed and caught fire near Bosnek, Pernik Province. The deadly accident resulted in the loss of 46 lives, while seven individuals sustained injuries. The bus was traveling on a motorway in the southwestern region of Sofia when the tragedy struck. Our thoughts and condolences go out to the victims and their families during this difficult time."
59,108,"UPDATED VERSION:

The Solomon Islands unrest that began on 24 November 2021 has intensified, resulting in violent riots and demonstrations in the capital city of Honiara. The unrest was triggered after the central government under Prime Minister Manasseh Sogavare withdrew recognition of the Republic of China (Taiwan) and established relations with the mainland People's Republic of China, a move that was not supported by some provinces in the islands. The protests started with peaceful demonstrations but turned violent on 24 November, resulting in clashes between police and protesters and the burning down of buildings near the Solomon Islands Parliament Building. Schools and businesses remained closed as mobs looted Honiara's Chinatown and a large warehouse was set alight, causing an explosion. While the rioters faced Australian Federal Police, who arrived to support the Solomon Islands Police Force to maintain order, the looting and burning continued, resulting in a nighttime curfew beginning at 7:00 p.m. local time. The unrest is yet to die down, and the government of the People's Republic of China has expressed its concern about the attacks and continued to support the Solomon Islands Government's attempts to ""restore order and stability quickly."""
60,109,"The 2021-2022 European windstorm season is underway, with storms affecting various parts of Europe. The season includes naming by meteorological agencies from the Western Group (UK, Ireland, and the Netherlands), South-western Group (France, Spain, Portugal, Belgium, and Luxembourg), Eastern Mediterranean Group (Greece, Israel, and Cyprus), and Central Mediterranean Group (Italy, Slovenia, Croatia, Montenegro, North Macedonia, and Malta). Some storms may also originate from tropical origins, such as Cyclone Apollo and the remnants of Atlantic Tropical Storm Wanda, which caused heavy rainfall and flooding in several Mediterranean countries. The latest storm to hit the British Isles, Storm Arwen, caused widespread damage and travel disruptions in Scotland and North East England and resulted in the deaths of three people in the United Kingdom, with 100,000 people losing power."
61,112,"UPDATED VERSION:

On November 30, 2021, a 15-year-old sophomore student opened fire on students and teachers at Oxford High School in the Detroit exurb of Oxford Township, Michigan, killing four students and injuring seven others. The suspect reportedly used a SIG Sauer SP2022 semiautomatic handgun for the shooting, which he had obtained four days prior to the incident. The mass shooting has left the community, school, and entire nation in shock and mourning.

The shooting occurred at 12:55 p.m. EST, prompting the school to go into lockdown. Oakland County Sheriff Michael Bouchard said the gunman was arrested unharmed and ""gave up without any problems"". After the arrest, the injured were transported to nearby hospitals for treatment, and two were reported to have undergone surgery for their injuries.

The shooting has raised concerns over school safety measures and gun control in the United States. President Joe Biden and Representative Elissa Slotkin, whose district includes Oxford High School, both expressed their condolences over the tragic event. Governor Gretchen Whitmer issued a statement expressing her grief and calling for gun violence prevention measures to be taken.

Investigators are still looking into the motive behind the shooting and the events leading up to it. The tragedy has left a lasting impact on the community and brought attention to the need for better mental health resources and gun regulations in the United States."
62,114,"UPDATED VERSION:

On December 4, 2021, the Semeru volcano erupted on the Indonesian island of Java in the East Java province, resulting in one death and 41 injuries. Semeru is one of Indonesia's most active volcanoes, standing at 3,676 meters in height and being the highest volcano on the island. The eruption began at 14:50 local time and caused a cloud of volcanic ash to rise 40,000 feet (12,000 m) into the air. Pyroclastic flows, eruption columns, and debris avalanches accompanied the eruption, leading to damages to six sub-districts in the Malang Regency and eight villages and two sub-districts in the Lumajang Regency. Moreover, 30 homes in East Java were destroyed by lahars, and an estimated 300 families were evacuated. Power outages also affected at least 30,253 people.

Initially, three individuals were reported missing when the Gladak Perak Bridge in Lumajang collapsed due to a lahar, but this number was revised to ten later in the evening of December 4 by CNN Indonesia. The Indonesian Ministry of Health reported one death and 45 injuries, all of them suffering burns from pyroclastic flows. Four of the victims were in critical condition and were taken to the intensive care unit, while 38 people were treated at the Penanggal Health Center. Ten miners in a sand mine in Renteng Village were reported trapped, though they were later rescued by the Indonesian National Board for Disaster Management. Nevertheless, several other miners remain unaccounted for.

Local authorities are urging residents to avoid approaching within at least 5 km of the main summit crater, prohibiting individuals from coming within 1 km or closer to the crater due to the risks of large pyroclastic flows. Ashfall was observed in some villages, leading residents to evacuate. The President of Indonesia, Joko Widodo, is set to lead the BNPB in post-eruption recovery efforts on December 5, visiting the Lumajang Regency, while the Governor of East Java, Khofifah Indar Parawansa, has relocated her office to help in the evacuation process of residents in the danger zone. The BNPB has provided aid to the affected residents, including meals, blankets, mattresses, masks, refugee tents, medical supplies, water, and instant food. No volcanic ash was observed at the Yogyakarta International Airport, Adisumarmo International Airport, or Abdul Rachman Saleh Airport, ensuring that their operations remained unaffected."
63,115,"UPDATED VERSION:

On December 4, 2021, soldiers of the Indian Army's Assam Rifles unit mistakenly opened fire on a group of miners returning home from work in Nagaland, believing them to be militants. Thirteen miners and a soldier were killed in the incident. Seven miners and a soldier were killed in a subsequent confrontation with angry locals as they attempted to retrieve the bodies. The incident sparked protests and public outrage in Nagaland, with many calling to repeal and revoke the Armed Forces Special Powers Act (AFSPA).

According to the Indian Army, the killings resulted from a ""case of mistaken identity."" However, the incident was widely condemned, with some accusing the army of committing war crimes. The Eastern Nagaland People's Organisation (ENPO), which represents six tribes, withdrew from the ongoing annual Hornbill Festival at Kisama near Kohima. The Nagas hoisted black flags on all its Morungs at the festival, while the Konyaks decided to abstain its cultural troupe from participating at the festival. A two-minute silence was observed at the venue on the same day.

The Nagaland Police registered a case against the 21 Para Special Forces, and the National Human Rights Commission of India sent notices to the Central and the State governments. A special investigation team (SIT) was formed and tasked with completing the investigation within a month. On December 7, the Government of Nagaland announced that it would suspend all activities at the Hornbill Festival and seek the repeal of the Armed Forces Special Powers Act."
64,119,"UPDATED VERSION:

The COVID-19 pandemic in the United Kingdom continues to be a major concern as the country reports a record 78,610 new cases within the past 24 hours. Since the virus first reached the UK in late January 2020, there have been over 10.5 million confirmed cases, the highest in Europe and fourth highest in the world, along with 165,721 deaths. The UK has the world's 7th highest death toll and 28th highest death rate by population. In addition to the major strain on the UK's healthcare service and a significant fall in life expectancy, the pandemic has had a severe impact on the country's economy, causing major disruptions to education, and far-reaching impacts on society. The UK vaccination programme was one of the fastest in the world, with over 75% of adults being fully vaccinated against COVID-19 by mid-2021. However, the highly transmissible Delta variant caused a third wave of infections in mid-2021, and in late 2021, the Omicron variant arrived in the UK and drove a further increase in cases. As of now, the situation in the country remains challenging, and the government is taking measures to control the spread of the virus."
65,122,"The by-election for North Shropshire, triggered by the resignation of Conservative MP Owen Paterson in November, has resulted in a shock victory for Liberal Democrat candidate Helen Morgan. With a 34.1% swing, Morgan's win marks the 7th largest in UK by-election history. The seat had been held by the Conservative Party since its creation, making Morgan's victory a significant upset. The by-election took place on 16 December 2021 and included 14 candidates. Local issues, including funding for the ambulance service and the Tory candidate's residency, along with the controversy surrounding the resignation of Paterson, were reported as impacting the election result. The victory for Morgan has been celebrated by the Liberal Democrats, who are hoping to build momentum for the next general election."
66,124,"UPDATED VERSION:

On December 20, 2021, a cargo ship carrying 130 passengers illegally sank off the northeast coast of Madagascar, resulting in the deaths of at least 85 individuals. The Francia, a wooden vessel, had taken on passengers for a journey from Antanambe to Soanierana Ivongo that was not officially registered as a port. The vessel became vulnerable to waves after the engine room was flooded, caused by a hole in the ship's hull.

The Madagascan police minister Serge Gellé was flown to the site of the shipwreck on December 21 but survived an ensuing helicopter crash with Chief Warrant Officer Jimmy Laitsara. Gellé used a seat from the helicopter as a flotation device during his twelve-hour overnight swim to safety, spotted by a fisherman who eventually rescued him.

The Madagascan government sent a force of gendarmes to investigate the sinking, and three vessels from the navy and maritime agency helped with the search for survivors. By December 22, 64 bodies had been recovered, with approximately 24 individuals still missing and around 50 survivors rescued. On December 23, it was announced that the confirmed death toll had increased to 85 after 24 more bodies were found. 

Madagascan president Andry Rajoelina paid tribute to the victims of the shipwreck and helicopter crash. Due to the high number of casualties, some of the bodies that were recovered were sent to nearby villages for burial as the graveyard in Soanierana-Ivongo was too small to accommodate all of them."
67,126,"UPDATED VERSION:

The COVID-19 pandemic in South Australia continues to be a concern as the state reports a record 744 new cases in the past 24 hours, bringing the statewide total of confirmed cases to 4,324. The ongoing worldwide pandemic caused by the coronavirus disease 2019 (COVID-19) and the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) has prompted numerous measures in South Australia. On 11 March 2020, the SA state government announced its A$350 million economic stimulus measures. The government doubled its coronavirus economic stimulus package to AU$4 billion in November 2020. 

In November 2020, ""significant restrictions"" were reintroduced after an outbreak of coronavirus in the northern suburbs of Adelaide. On 17 November that year, a six-day lockdown was announced following the outbreak. Private functions and funerals were allowed 50 people, while ten people were allowed to attend private functions, and 100 people were allowed to attend restaurants and pubs. 

In 2021, the first Australian received the Oxford-AstraZeneca vaccine, and on 30 April, South Australia's first COVID-19 mass vaccination hub opened at Adelaide Showground. 

In June, sniffer dogs were deployed on a trial basis at Adelaide Airport to detect people with COVID-19 infections. Due to a growing cluster in Bondi, Sydney, South Australia ""immediately"" reinstated a hard border with NSW in June 2021. On 28 June, SA re-introduced a number of restrictions. 

On 19 July 2021, from midnight ""level 4"" restrictions were introduced after a traveller from overseas and two close contacts all tested positive. On 20 July that year, South Australia went into lockdown for 7 days following a 5 case cluster of the Delta variant linked to Modbury Hospital. 

South Australia opened its borders to the rest of the country on 23 November 2021, as it hit an 80% vaccination coverage for 16 and older. This signalled a change from an elimination strategy to a suppression strategy in controlling the virus. However, on 1 December, the state recorded its first two cases of community transmission since the borders opened, two men aged in their 50s. On December 10, the Omicron variant was detected in two interstate travellers that came to South Australia. 

Numerous events were cancelled in South Australia as a result of the COVID-19 pandemic in 2020 and 2021, including the Royal Adelaide Show and AVCon. The Tour Down Under bicycle race and OzAsia Festival were also cancelled in both 2021 and 2022. 

Despite ongoing measures and vaccinations, the record number of new cases in the past 24 hours highlights the continued impact of the COVID-19 pandemic in South Australia."
68,127,"UPDATED VERSION:

At least 18 people lost their lives and more than 35,000 were displaced as record rainfall caused severe flooding in the northeastern Brazilian state of Bahia beginning on 24 December 2021. The state capital, Salvador, received more than 250 millimeters (9.8 inches) of rain on 24 December alone, which is five times the historic average. According to Governor Rui Costa, the flooding is the worst disaster ever to hit Bahia. As of 26 December, 72 municipalities in the state have declared a state of emergency. A joint rescue operation involving the Bahia state government, the Brazilian federal government, and other state governments has been launched to help the affected areas. Two dams collapsed in Jussiape and Itambe on 25 and 26 December, respectively. The flood is the second disaster to affect Bahia this month, after Subtropical Storm Ubá caused severe flooding in Southern Bahia earlier in December."
69,131,"UPDATED VERSION:

Iran's cyberwarfare capabilities have once again come to the forefront as suspected Iranian hackers hacked into the website of Israel's Jerusalem Post newspaper. The website's content was replaced by a warning aimed at the Shimon Peres Negev Nuclear Research Center and appeared to reference the assassination of Qasem Soleimani in Baghdad, Iraq, exactly two years earlier. Iran has long been considered an emerging military power in the field of cyberwarfare, with the Cyber Defense Command and the country's Passive Civil Defense Organization operating in Iran since 2010 under the supervision of the Iranian Armed Forces. The Iranian cyber defense system is designed to detect and thwart attacks, and the country's national information network plays a central role in its digital defenses. While Iran has been both a victim and perpetrator of cyber-attacks, the government denies involvement in any recent incidents targeting the US or other countries."
70,134,"UPDATED VERSION:

A devastating fire has swept through a 19-story apartment building in the Belmont neighborhood of the Bronx, killing seventeen people and injuring 44 others. The incident occurred on January 9, 2022, and is being regarded as one of the worst fires in modern times in New York City. The cause of the fire is yet to be determined, and investigations are underway. The injured victims include 32 with critical, life-threatening injuries, and authorities are providing emergency medical care services to them. The fire has caused extensive damage to the building, and residents have been evacuated to nearby shelters. The situation is still developing, and local authorities are urging residents to stay away from the affected area."
71,135,"UPDATED VERSION:

The ongoing Russo-Ukrainian crisis, which began in late October 2021, is still causing international tension. The conflict involves military confrontation and international crisis between Russia and Ukraine and has also involved the United States, NATO, the European Union and the Commonwealth of Independent States. The current situation was provoked by the first combat use of the Ukrainian Bayraktar TB2 UAV against the DPR formations in late October, and subsequently, the use of UAVs became a central issue in the escalation of the conflict.

The ceasefire regime began to be violated more frequently than in 2020, and there were repeated attempts to block the signal of Ukrainian UAVs, which are used to monitor the terrain. This was accompanied by an escalation in the Ukrainian political field, with the appointment of Dmytro Yarosh as adviser to the Commander-in-Chief of the Armed Forces of Ukraine and the approval of a new defence minister, Oleksii Reznikov. The Russian Defense Ministry also expressed concern about the deployment of US warships to the Black Sea, calling it a ""threat to regional security and strategic stability.""

On 13 November, Ukrainian President Volodymyr Zelensky accused Russia of amassing 100,000 troops in the border area, while reports of Russian military buildups raised concerns about a potential invasion. In response, NATO Secretary General Jens Stoltenberg called for a reduction of tension, and Acting German Foreign Minister Heiko Maas expressed concern about the movement of Russian forces and military equipment near Ukraine.

Against this backdrop, Ukraine intensified its diplomatic efforts, with Zelensky and the head of the European Council Charles Michel discussing ""the security situation along the borders of Ukraine."" Ukrainian Foreign Minister Dmytro Kuleba held talks on the same issues in Brussels, and the new head of the Defense Ministry, Oleksii Reznikov, went to Washington to meet with US Secretary of Defense Lloyd Austin. The UK formed a rapid response unit of about 600 fighters for transfer to Ukraine.

In response to rising tensions, Russia and the US announced bilateral talks in Geneva on 10 January 2022, to discuss concerns about their respective military activity and to confront rising tensions over Ukraine. Additionally, Russia held talks with NATO in Brussels on 12 January 2022, and a broader meeting involving the Organisation for Security and Cooperation in Europe (OSCE) took place on 13 January 2022 in Vienna.

The situation remained tense as both Ukraine and Russia accused each other of escalating the conflict. The Russian Foreign Ministry claimed that Ukraine was using weapons prohibited by the Minsk Package of Measures, while Ukraine accused Russia of deploying more than 92,000 troops and Iskander short-range ballistic missile systems near the Ukrainian borders. In December, Janes analysis concluded that major elements of the Russian 41st Army and the 1st Guards Tank Army had been repositioned to the west, reinforcing the Russian 20th Guards and 8th Guards armies already positioned closer to the Ukrainian border.

Finally, Ukrainian authorities arrested an alleged Russian intelligence agent who they claim attempted to recruit others to launch attacks in the port city of Odessa, adding another layer of complexity to an already tense situation."
72,136,"UPDATED VERSION:

The ongoing Russo-Ukrainian crisis, which began in October 2021, has reached a breaking point as tensions escalate and talks between NATO and Russia stall. The conflict has seen accusations and military confrontations between Russia and Ukraine, with international actors such as the United States, NATO, the European Union, and the Commonwealth of Independent States involved. The conflict began with the use of Ukrainian drones against the Donetsk People's Republic, and since then, the ceasefire has been repeatedly violated. The crisis has been marked by an increase in diplomatic efforts by Ukraine, with talks held between European leaders and senior US officials. In late December, Russia and the US announced talks would take place in Geneva to discuss concerns about their respective military activity, with the meeting being followed by a NATO-Russia Council meeting in Brussels. 

However, recent developments have seen tensions rise even further, with Poland warning of possible war. As of January 2022, Russia has been accused of amassing troops and short-range ballistic missile systems near the Ukrainian border, with Ukraine accusing Russia of planning a large-scale military invasion. The situation has led to harsh statements from both Moscow and Kyiv, with both sides accusing each other of aggressive actions. Talks between the two sides have stalled, with negotiations reduced to discussing whether Russia is a party to the conflict. 

In December 2021, Janes analysis concluded that major elements of the Russian 41st Army and the 1st Guards Tank Army had been repositioned to the west, reinforcing the Russian 20th Guards and 8th Guards armies already positioned closer to the Ukrainian border. Additional Russian forces were reported to have moved into Crimea, reinforcing Russian naval and ground units already deployed there. This has raised concerns among European leaders and the US, with Poland warning of a possible war. 

As tensions continue to rise, the situation in Ukraine remains uncertain, with the possibility of a military escalation looming. The international community continues to monitor the situation closely, with diplomatic and military efforts underway to prevent a further escalation of the crisis."
73,139,"UPDATED VERSION:

The 2022 Australian Open, the 110th edition of the tournament, is set to take place from 17-30 January 2022 at Melbourne Park in Melbourne, Victoria, Australia. The International Tennis Federation (ITF) runs the tournament, which is a part of the 2022 ATP Tour and the 2022 WTA Tour calendars under the Grand Slam category. The event includes both men's and women's singles and doubles draws, along with mixed doubles events. Junior players, those under 18 years of age, will compete in singles and doubles tournaments as part of the Grade A category of tournaments. The junior competitions had been absent for a year. The event also includes singles, doubles, and quad events for men's and women's wheelchair tennis players, part of the NEC tour under the Grand Slam category.

The tournament will take place on hard courts spread across 25 courts, including the four main show courts: Rod Laver Arena, John Cain Arena, Margaret Court Arena, and 1573 Arena. The debut of Kia Arena adds another main tennis arena to the list. Rank-point tables specifying the ranking points for each event are available for each of the competitions.

The tournament's main sponsor is Kia, and the total prize money increased by 4.5% to a tournament record A$75,000,000. In Men's Singles, Novak Djokovic is the defending champion, and Naomi Osaka is the defending champion in Women's Singles. Djokovic had planned to compete in the tournament after being granted a medical exemption from mandatory vaccination by Tennis Australia and the health department of the state of Victoria, following a blind review of his application. However, the Australian Minister for Home Affairs, Karen Andrews, commented that regardless of Tennis Australia and Victoria's decision, Australia's border requirements would still be enforced by the federal government, and unvaccinated individuals entering Australia ""must provide acceptable proof that they cannot be vaccinated for medical reasons.""

On 5 January 2022, Djokovic was detained by the Australian Border Force upon his arrival in Australia because his visa did not satisfy the country's requirements for entry by unvaccinated travelers. Djokovic's lawyers requested an injunction against deportation for him to appeal the visa refusal. As a result, Djokovic remained confined in a detention hotel awaiting the outcome of his appeal. On 10 January, the Federal Circuit and Family Court, however, ruled in favor of Djokovic, ordering his release from detention and directing the federal government to pay his legal expenses. The reason for the ruling was that the Australian officials had failed to provide Djokovic sufficient time to contact his lawyers and tennis authorities before his official interview while he was in immigration holding before his visa was cancelled, leading the Australian government to concede that they had treated him unreasonably.

Amid the controversy surrounding Djokovic's visa refusal, the Minister for Immigration and Citizenship, Alex Hawke, invoked his ministerial powers under the Migration Act 1958 to cancel Djokovic's visa on ""health and good order grounds."" Meanwhile, 25 other players and staff who had applied for a medical exemption, among whom a handful of applications had been granted, were being monitored. Among those who had reportedly been allowed into the country with the same exemption and visa types as Djokovic were two individuals. Renata Voráčová, a player who had been granted an exemption, was allowed into the country and had participated in a warm-up tournament but subsequently was also deported on 8 January 2022, after her visa had been cancelled on 7 January 2022. A tennis official with an exemption had also been allowed entry but left the country voluntarily.

Djokovic's visa cancellation has garnered global attention, raising debates over mandatory vaccinations and the role of the government in making public health provisions. The overwhelming public opinion in Australia is not in favor of permitting an unvaccinated athlete to enter the country when many Australians are unable to return home due to the pandemic, and spectators cannot attend the event without being fully vaccinated."
74,140,"UPDATED VERSION:

A hostage crisis unfolded at Congregation Beth Israel Synagogue in Colleyville, Texas, United States on January 15, 2022, when an armed man claiming to be the brother of Pakistani Al-Qaeda suspect Aafia Siddiqui took several congregants hostage. The assailant posed as a homeless man seeking refuge before brandishing a weapon, taking four hostages, including Rabbi Charlie Cytron-Walker, during a bar mitzvah ceremony. Reports indicate that the attacker used anti-Israel epithets and made demands for the release of his sister Aafia Siddiqui, who is currently serving a prison sentence in the US for attempted murder. 

Local police, the FBI, and the Texas Department of Public Safety swiftly responded to the scene and evacuated neighboring areas. Negotiations with the assailant ensued, and Rabbi Cytron-Walker was reportedly ordered to call a New York City-based Rabbi to pass along the hostage-taker's demands. The White House and Israeli Prime Minister Naftali Bennett both issued statements monitoring the situation, and Israeli Consulate General Livia Link headed to the scene. 

Shortly after 5:00 p.m., police announced that one hostage had been safely released, and after 12 hours of negotiations, shots were fired, and the assailant was killed. Governor Greg Abbott confirmed that all hostages were safely rescued without injuries. However, the former lawyer for Siddiqui's biological brother denied any involvement, and authorities have not identified the assailant. 

The attack is the latest incident targeting the Jewish community in the United States, with a recent spike in anti-Semitic incidents and hate crimes. Rabbi Cytron-Walker reflected on the ordeal, stating, ""The world that we thought would never happen here has happened here, and it's our turn to address it."" He also praised the outpouring of support from the community and law enforcement officials."
75,141,"UPDATED VERSION:

On 15 January 2022, a large eruption of Hunga Tonga, a volcanic island in Tonga in the Pacific Ocean, caused tsunamis in Tonga, Fiji, American Samoa, and other countries. The tsunamis caused significant damage and triggered tsunami warnings across multiple coastal areas. Tonga, which was most affected by the eruption and tsunamis, has reported several deaths and significant damage, but communication issues have made it difficult to fully assess the situation. 

In addition to the damage in Tonga, a small tsunami hit Lambayeque, Peru, and resulted in the deaths of two people. The tsunami caused damage to restaurants and boats in the Lagunillas beach and San Andrés District, and many residents evacuated to safety while businesses closed. Boat owners dragged their boats to shore to prevent the waves from damaging them. Some material damage was confirmed on the beaches. A wave measuring 0.68 m was recorded at the port of Callao, 0.72 m in the Marcona District, and 0.65 m in Paita.

New Zealand's Prime Minister Jacinda Ardern described the events in Tonga as ""hugely concerning"" and said officials in the Ministry of Foreign Affairs are discussing aid provision to Tonga. In Fiji, the Mineral Resources Department issued advisories to people living around coastal areas, urging them to stay away from the shores. Evacuations were also made on the Lau Islands after wave activity was observed in the sea. Tsunami warnings were issued to American Samoa by the Pacific Tsunami Warning Center, and the agency warned that changes in the sea level, as well as strong currents, could pose a risk along the coast. Samoa later issued a tsunami advisory, and the PTWC canceled the tsunami warning for American Samoa.

Tsunami waves were observed on the shores of East Australia, Tasmania, and Macquarie Island. Maximum tsunami waves of 1.27 m (4.2 ft) were recorded at Norfolk Island, 1.10 m (3.6 ft) at Lord Howe Island, 0.82 m (2.7 ft) at the Gold Coast, Queensland, 0.77 m (2.5 ft) at Twofold Bay, New South Wales, and 0.50 m (1.6 ft) at Hobart, Tasmania. The National Emergency Management Agency of New Zealand warned residents to expect ""strong and unusual currents and unpredictable surges"" along the north and east coast of North Island, as well as the Chatham Islands.

The eruption has potential to cause a temporary climate effect, and preliminary observations have shown that the eruption column ejected a large amount of volcanic material into the stratosphere. A scientist from the University of Auckland described it as a one-in-1000-year event."
76,144,"UPDATED VERSION:

On January 20, 2022, Islamic State militants launched a massive attack on Al-Sina'a prison in the city of Al-Hasakah in northern Syria. The militants targeted the prison with a car bomb and heavy weapons, triggering a prison riot in which prisoners seized weapons from the prison's armoury and attacked prison staff. The facility was overrun and several prisoners escaped. According to new information, the attack resulted in the freeing of numerous prisoners and 67 deaths from the ensuing clashes between the militants and Kurdish forces. The attack, which is the largest by the Islamic State since losing its last key Syrian territory in 2019, also led to the disruption of electricity to parts of Al-Hasakah city. Clashes have continued between Kurdish forces and militants over control of the prison and its surrounding areas. The US-led International Coalition sent military aircraft to support the Kurdish forces fighting in the city. The SDF has announced that they have arrested 89 of the escaped prisoners. The situation in Al-Hasakah remains tense as fighting between the two sides continues."
